1.8170 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
856.2542 	DATA 	Keypress: equal
857.7542 	DATA 	Keypress: equal
859.2541 	DATA 	Keypress: equal
860.7549 	DATA 	Keypress: equal
862.2541 	DATA 	Keypress: equal
863.7544 	DATA 	Keypress: equal
865.2540 	DATA 	Keypress: equal
866.7541 	DATA 	Keypress: equal
868.2540 	DATA 	Keypress: equal
869.7543 	DATA 	Keypress: equal
871.2543 	DATA 	Keypress: equal
872.7542 	DATA 	Keypress: equal
874.2541 	DATA 	Keypress: equal
875.7540 	DATA 	Keypress: equal
877.2545 	DATA 	Keypress: equal
878.7540 	DATA 	Keypress: equal
880.2539 	DATA 	Keypress: equal
881.7539 	DATA 	Keypress: equal
883.2544 	DATA 	Keypress: equal
884.7539 	DATA 	Keypress: equal
886.2539 	DATA 	Keypress: equal
887.7541 	DATA 	Keypress: equal
889.2537 	DATA 	Keypress: equal
890.7538 	DATA 	Keypress: equal
892.2540 	DATA 	Keypress: equal
893.7537 	DATA 	Keypress: equal
895.2537 	DATA 	Keypress: equal
896.7540 	DATA 	Keypress: equal
898.2537 	DATA 	Keypress: equal
899.7537 	DATA 	Keypress: equal
901.2537 	DATA 	Keypress: equal
902.7535 	DATA 	Keypress: equal
904.2536 	DATA 	Keypress: equal
905.7536 	DATA 	Keypress: equal
907.2540 	DATA 	Keypress: equal
908.7536 	DATA 	Keypress: equal
910.2535 	DATA 	Keypress: equal
911.7534 	DATA 	Keypress: equal
913.2535 	DATA 	Keypress: equal
914.7537 	DATA 	Keypress: equal
916.2535 	DATA 	Keypress: equal
917.7535 	DATA 	Keypress: equal
919.2534 	DATA 	Keypress: equal
920.7537 	DATA 	Keypress: equal
922.2534 	DATA 	Keypress: equal
923.7536 	DATA 	Keypress: equal
925.2535 	DATA 	Keypress: equal
926.7537 	DATA 	Keypress: equal
928.2533 	DATA 	Keypress: equal
929.7533 	DATA 	Keypress: equal
931.2534 	DATA 	Keypress: equal
932.7535 	DATA 	Keypress: equal
934.2533 	DATA 	Keypress: equal
935.7532 	DATA 	Keypress: equal
937.2535 	DATA 	Keypress: equal
938.7532 	DATA 	Keypress: equal
940.2534 	DATA 	Keypress: equal
941.7531 	DATA 	Keypress: equal
943.2531 	DATA 	Keypress: equal
944.7535 	DATA 	Keypress: equal
946.2531 	DATA 	Keypress: equal
947.7533 	DATA 	Keypress: equal
949.2531 	DATA 	Keypress: equal
950.7531 	DATA 	Keypress: equal
952.2534 	DATA 	Keypress: equal
953.7532 	DATA 	Keypress: equal
955.2531 	DATA 	Keypress: equal
956.7531 	DATA 	Keypress: equal
958.2529 	DATA 	Keypress: equal
959.7531 	DATA 	Keypress: equal
961.2530 	DATA 	Keypress: equal
962.7529 	DATA 	Keypress: equal
964.2533 	DATA 	Keypress: equal
965.7530 	DATA 	Keypress: equal
967.2528 	DATA 	Keypress: equal
968.7532 	DATA 	Keypress: equal
970.2531 	DATA 	Keypress: equal
971.7527 	DATA 	Keypress: equal
973.2527 	DATA 	Keypress: equal
974.7529 	DATA 	Keypress: equal
976.2531 	DATA 	Keypress: equal
977.5869 	DATA 	Keypress: space
977.7394 	EXP 	New trial (rep=0, index=10): OrderedDict([('cue', 'stimsday2details/C19.png')])
977.7505 	DATA 	Keypress: equal
977.7678 	EXP 	cueImage: autoDraw = False
977.7678 	EXP 	text: autoDraw = False
977.7678 	EXP 	cueImage: image = 'stimsday2details/C19.png'
977.7678 	EXP 	cueImage: autoDraw = True
977.7678 	EXP 	text: autoDraw = True
979.2532 	DATA 	Keypress: equal
980.7527 	DATA 	Keypress: equal
982.2527 	DATA 	Keypress: equal
983.7527 	DATA 	Keypress: equal
985.2528 	DATA 	Keypress: equal
986.7527 	DATA 	Keypress: equal
988.2526 	DATA 	Keypress: equal
989.7526 	DATA 	Keypress: equal
991.2530 	DATA 	Keypress: equal
992.7525 	DATA 	Keypress: equal
994.2526 	DATA 	Keypress: equal
995.7525 	DATA 	Keypress: equal
997.2528 	DATA 	Keypress: equal
998.7524 	DATA 	Keypress: equal
1000.2526 	DATA 	Keypress: equal
1001.7523 	DATA 	Keypress: equal
1003.2524 	DATA 	Keypress: equal
1004.7530 	DATA 	Keypress: equal
1006.2524 	DATA 	Keypress: equal
1007.7523 	DATA 	Keypress: equal
1009.2525 	DATA 	Keypress: equal
1010.7527 	DATA 	Keypress: equal
1012.2526 	DATA 	Keypress: equal
1013.7522 	DATA 	Keypress: equal
1015.2527 	DATA 	Keypress: equal
1016.7523 	DATA 	Keypress: equal
1018.2522 	DATA 	Keypress: equal
1019.7523 	DATA 	Keypress: equal
1021.2525 	DATA 	Keypress: equal
1022.7525 	DATA 	Keypress: equal
1024.2522 	DATA 	Keypress: equal
1025.7523 	DATA 	Keypress: equal
1027.2522 	DATA 	Keypress: equal
1028.7525 	DATA 	Keypress: equal
1030.2521 	DATA 	Keypress: equal
1031.7520 	DATA 	Keypress: equal
1033.2520 	DATA 	Keypress: equal
1034.7525 	DATA 	Keypress: equal
1036.2521 	DATA 	Keypress: equal
1037.7520 	DATA 	Keypress: equal
1039.2524 	DATA 	Keypress: equal
1040.7519 	DATA 	Keypress: equal
1042.2522 	DATA 	Keypress: equal
1043.7518 	DATA 	Keypress: equal
1045.2520 	DATA 	Keypress: equal
1046.7520 	DATA 	Keypress: equal
1048.2519 	DATA 	Keypress: equal
1049.7518 	DATA 	Keypress: equal
1051.2518 	DATA 	Keypress: equal
1052.7518 	DATA 	Keypress: equal
1054.2518 	DATA 	Keypress: equal
1055.7518 	DATA 	Keypress: equal
1057.2520 	DATA 	Keypress: equal
1058.7516 	DATA 	Keypress: equal
1060.2516 	DATA 	Keypress: equal
1061.7516 	DATA 	Keypress: equal
1063.2515 	DATA 	Keypress: equal
1064.7521 	DATA 	Keypress: equal
1066.2516 	DATA 	Keypress: equal
1067.7517 	DATA 	Keypress: equal
1069.2517 	DATA 	Keypress: equal
1070.7517 	DATA 	Keypress: equal
1072.2517 	DATA 	Keypress: equal
1073.4015 	DATA 	Keypress: space
1073.5435 	EXP 	New trial (rep=0, index=11): OrderedDict([('cue', 'stimsday2details/C28.png')])
1073.5666 	EXP 	cueImage: autoDraw = False
1073.5666 	EXP 	text: autoDraw = False
1073.5666 	EXP 	cueImage: image = 'stimsday2details/C28.png'
1073.5666 	EXP 	cueImage: autoDraw = True
1073.5666 	EXP 	text: autoDraw = True
1073.7517 	DATA 	Keypress: equal
1075.2517 	DATA 	Keypress: equal
1076.7515 	DATA 	Keypress: equal
1078.2515 	DATA 	Keypress: equal
1079.7517 	DATA 	Keypress: equal
1081.2515 	DATA 	Keypress: equal
1082.7513 	DATA 	Keypress: equal
1084.2515 	DATA 	Keypress: equal
1085.7521 	DATA 	Keypress: equal
1087.2518 	DATA 	Keypress: equal
1088.7514 	DATA 	Keypress: equal
1090.2513 	DATA 	Keypress: equal
1091.7514 	DATA 	Keypress: equal
1093.2512 	DATA 	Keypress: equal
1094.7514 	DATA 	Keypress: equal
1096.2517 	DATA 	Keypress: equal
1097.7512 	DATA 	Keypress: equal
1099.2512 	DATA 	Keypress: equal
1100.7514 	DATA 	Keypress: equal
1102.2514 	DATA 	Keypress: equal
1103.7511 	DATA 	Keypress: equal
1105.2511 	DATA 	Keypress: equal
1106.7511 	DATA 	Keypress: equal
1108.2515 	DATA 	Keypress: equal
1109.7510 	DATA 	Keypress: equal
1111.2513 	DATA 	Keypress: equal
1112.7510 	DATA 	Keypress: equal
1114.2510 	DATA 	Keypress: equal
1115.7513 	DATA 	Keypress: equal
1117.2514 	DATA 	Keypress: equal
1118.7509 	DATA 	Keypress: equal
1120.2512 	DATA 	Keypress: equal
1121.7512 	DATA 	Keypress: equal
1123.2512 	DATA 	Keypress: equal
1124.7511 	DATA 	Keypress: equal
1126.2509 	DATA 	Keypress: equal
1127.7509 	DATA 	Keypress: equal
1129.2507 	DATA 	Keypress: equal
1130.7511 	DATA 	Keypress: equal
1132.2512 	DATA 	Keypress: equal
1133.7507 	DATA 	Keypress: equal
1135.2506 	DATA 	Keypress: equal
1136.7506 	DATA 	Keypress: equal
1138.2508 	DATA 	Keypress: equal
1139.7507 	DATA 	Keypress: equal
1141.2508 	DATA 	Keypress: equal
1142.7507 	DATA 	Keypress: equal
1144.2505 	DATA 	Keypress: equal
1145.7509 	DATA 	Keypress: equal
1147.2507 	DATA 	Keypress: equal
1148.7506 	DATA 	Keypress: equal
1150.2505 	DATA 	Keypress: equal
1151.7509 	DATA 	Keypress: equal
1153.2506 	DATA 	Keypress: equal
1154.7508 	DATA 	Keypress: equal
1156.2506 	DATA 	Keypress: equal
1157.7506 	DATA 	Keypress: equal
1159.2505 	DATA 	Keypress: equal
1160.7506 	DATA 	Keypress: equal
1162.2504 	DATA 	Keypress: equal
1163.7507 	DATA 	Keypress: equal
1165.2503 	DATA 	Keypress: equal
1166.7506 	DATA 	Keypress: equal
1168.2505 	DATA 	Keypress: equal
1169.7503 	DATA 	Keypress: equal
1171.2503 	DATA 	Keypress: equal
1172.7503 	DATA 	Keypress: equal
1174.2503 	DATA 	Keypress: equal
1175.7505 	DATA 	Keypress: equal
1177.2505 	DATA 	Keypress: equal
1178.7502 	DATA 	Keypress: equal
1179.0183 	DATA 	Keypress: space
1179.2320 	EXP 	cueImage: autoDraw = False
1179.2320 	EXP 	text: autoDraw = False
1179.5104 	EXP 	window1: mouseVisible = True
