1.8328 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
50.1551 	DATA 	Keypress: equal
51.6549 	DATA 	Keypress: equal
53.1550 	DATA 	Keypress: equal
54.6553 	DATA 	Keypress: equal
56.1549 	DATA 	Keypress: equal
57.6550 	DATA 	Keypress: equal
59.1549 	DATA 	Keypress: equal
60.6550 	DATA 	Keypress: equal
62.1548 	DATA 	Keypress: equal
63.6548 	DATA 	Keypress: equal
65.1550 	DATA 	Keypress: equal
66.6552 	DATA 	Keypress: equal
68.1548 	DATA 	Keypress: equal
68.9213 	DATA 	Keypress: space
69.0710 	EXP 	New trial (rep=0, index=1): OrderedDict([('cue', 'stimsday2details/C17.png')])
69.0864 	EXP 	cueImage: autoDraw = False
69.0864 	EXP 	text: autoDraw = False
69.0864 	EXP 	cueImage: image = 'stimsday2details/C17.png'
69.0864 	EXP 	cueImage: autoDraw = True
69.0864 	EXP 	text: autoDraw = True
69.6548 	DATA 	Keypress: equal
71.1550 	DATA 	Keypress: equal
72.6553 	DATA 	Keypress: equal
74.1549 	DATA 	Keypress: equal
75.6547 	DATA 	Keypress: equal
77.1546 	DATA 	Keypress: equal
78.6549 	DATA 	Keypress: equal
80.1546 	DATA 	Keypress: equal
81.6547 	DATA 	Keypress: equal
83.1546 	DATA 	Keypress: equal
84.6549 	DATA 	Keypress: equal
86.1546 	DATA 	Keypress: equal
87.6547 	DATA 	Keypress: equal
89.1544 	DATA 	Keypress: equal
90.6546 	DATA 	Keypress: equal
92.1544 	DATA 	Keypress: equal
93.6544 	DATA 	Keypress: equal
95.1544 	DATA 	Keypress: equal
96.6546 	DATA 	Keypress: equal
98.1545 	DATA 	Keypress: equal
99.6543 	DATA 	Keypress: equal
101.1542 	DATA 	Keypress: equal
102.6543 	DATA 	Keypress: equal
104.1545 	DATA 	Keypress: equal
105.6542 	DATA 	Keypress: equal
107.1541 	DATA 	Keypress: equal
108.6542 	DATA 	Keypress: equal
110.1542 	DATA 	Keypress: equal
111.6541 	DATA 	Keypress: equal
113.1544 	DATA 	Keypress: equal
114.6542 	DATA 	Keypress: equal
116.1541 	DATA 	Keypress: equal
117.6543 	DATA 	Keypress: equal
117.9875 	DATA 	Keypress: space
118.1280 	EXP 	New trial (rep=0, index=2): OrderedDict([('cue', 'stimsday2details/C2.png')])
118.1526 	EXP 	cueImage: autoDraw = False
118.1526 	EXP 	text: autoDraw = False
118.1526 	EXP 	cueImage: image = 'stimsday2details/C2.png'
118.1526 	EXP 	cueImage: autoDraw = True
118.1526 	EXP 	text: autoDraw = True
119.1546 	DATA 	Keypress: equal
120.6542 	DATA 	Keypress: equal
122.1540 	DATA 	Keypress: equal
123.6541 	DATA 	Keypress: equal
125.1542 	DATA 	Keypress: equal
126.6540 	DATA 	Keypress: equal
128.1543 	DATA 	Keypress: equal
129.6540 	DATA 	Keypress: equal
131.1544 	DATA 	Keypress: equal
132.6541 	DATA 	Keypress: equal
134.1541 	DATA 	Keypress: equal
135.6540 	DATA 	Keypress: equal
137.1538 	DATA 	Keypress: equal
138.6540 	DATA 	Keypress: equal
140.1538 	DATA 	Keypress: equal
141.6539 	DATA 	Keypress: equal
143.1538 	DATA 	Keypress: equal
144.6538 	DATA 	Keypress: equal
146.1537 	DATA 	Keypress: equal
147.6540 	DATA 	Keypress: equal
149.1537 	DATA 	Keypress: equal
150.6537 	DATA 	Keypress: equal
152.1537 	DATA 	Keypress: equal
153.6538 	DATA 	Keypress: equal
155.1539 	DATA 	Keypress: equal
156.6537 	DATA 	Keypress: equal
158.1536 	DATA 	Keypress: equal
159.6536 	DATA 	Keypress: equal
161.1536 	DATA 	Keypress: equal
162.6534 	DATA 	Keypress: equal
164.1538 	DATA 	Keypress: equal
165.6534 	DATA 	Keypress: equal
167.1537 	DATA 	Keypress: equal
167.4866 	DATA 	Keypress: space
167.6207 	EXP 	New trial (rep=0, index=3): OrderedDict([('cue', 'stimsday2details/C1.png')])
167.6352 	EXP 	cueImage: autoDraw = False
167.6352 	EXP 	text: autoDraw = False
167.6352 	EXP 	cueImage: image = 'stimsday2details/C1.png'
167.6352 	EXP 	cueImage: autoDraw = True
167.6352 	EXP 	text: autoDraw = True
168.6536 	DATA 	Keypress: equal
170.1537 	DATA 	Keypress: equal
171.6535 	DATA 	Keypress: equal
173.1534 	DATA 	Keypress: equal
174.6534 	DATA 	Keypress: equal
176.1536 	DATA 	Keypress: equal
177.6535 	DATA 	Keypress: equal
179.1532 	DATA 	Keypress: equal
180.6536 	DATA 	Keypress: equal
182.1532 	DATA 	Keypress: equal
183.6532 	DATA 	Keypress: equal
185.1532 	DATA 	Keypress: equal
186.6532 	DATA 	Keypress: equal
188.1534 	DATA 	Keypress: equal
189.6535 	DATA 	Keypress: equal
191.1531 	DATA 	Keypress: equal
192.6533 	DATA 	Keypress: equal
194.1534 	DATA 	Keypress: equal
195.6531 	DATA 	Keypress: equal
197.1531 	DATA 	Keypress: equal
198.6531 	DATA 	Keypress: equal
199.1028 	DATA 	Keypress: space
199.2378 	EXP 	New trial (rep=0, index=4): OrderedDict([('cue', 'stimsday2details/C19.png')])
199.2682 	EXP 	cueImage: autoDraw = False
199.2682 	EXP 	text: autoDraw = False
199.2682 	EXP 	cueImage: image = 'stimsday2details/C19.png'
199.2682 	EXP 	cueImage: autoDraw = True
199.2682 	EXP 	text: autoDraw = True
200.1532 	DATA 	Keypress: equal
201.6533 	DATA 	Keypress: equal
203.1535 	DATA 	Keypress: equal
204.6530 	DATA 	Keypress: equal
206.1529 	DATA 	Keypress: equal
207.6530 	DATA 	Keypress: equal
209.1530 	DATA 	Keypress: equal
210.6530 	DATA 	Keypress: equal
212.1532 	DATA 	Keypress: equal
213.6529 	DATA 	Keypress: equal
215.1532 	DATA 	Keypress: equal
216.6530 	DATA 	Keypress: equal
218.1528 	DATA 	Keypress: equal
219.6528 	DATA 	Keypress: equal
221.1528 	DATA 	Keypress: equal
222.6528 	DATA 	Keypress: equal
224.1530 	DATA 	Keypress: equal
225.6527 	DATA 	Keypress: equal
227.1528 	DATA 	Keypress: equal
228.6527 	DATA 	Keypress: equal
230.1528 	DATA 	Keypress: equal
231.6527 	DATA 	Keypress: equal
233.1527 	DATA 	Keypress: equal
234.6527 	DATA 	Keypress: equal
236.1526 	DATA 	Keypress: equal
237.6527 	DATA 	Keypress: equal
239.1526 	DATA 	Keypress: equal
240.6526 	DATA 	Keypress: equal
242.1525 	DATA 	Keypress: equal
243.6525 	DATA 	Keypress: equal
245.1524 	DATA 	Keypress: equal
246.6524 	DATA 	Keypress: equal
248.1528 	DATA 	Keypress: equal
249.6526 	DATA 	Keypress: equal
251.1527 	DATA 	Keypress: equal
252.6523 	DATA 	Keypress: equal
254.1526 	DATA 	Keypress: equal
255.6522 	DATA 	Keypress: equal
257.1522 	DATA 	Keypress: equal
257.4520 	DATA 	Keypress: space
257.5857 	EXP 	New trial (rep=0, index=5): OrderedDict([('cue', 'stimsday2details/C28.png')])
257.6174 	EXP 	cueImage: autoDraw = False
257.6174 	EXP 	text: autoDraw = False
257.6174 	EXP 	cueImage: image = 'stimsday2details/C28.png'
257.6174 	EXP 	cueImage: autoDraw = True
257.6174 	EXP 	text: autoDraw = True
258.6522 	DATA 	Keypress: equal
260.1524 	DATA 	Keypress: equal
261.6523 	DATA 	Keypress: equal
263.1521 	DATA 	Keypress: equal
264.6522 	DATA 	Keypress: equal
266.1523 	DATA 	Keypress: equal
267.6523 	DATA 	Keypress: equal
269.1522 	DATA 	Keypress: equal
270.6524 	DATA 	Keypress: equal
272.1522 	DATA 	Keypress: equal
273.6521 	DATA 	Keypress: equal
275.1521 	DATA 	Keypress: equal
276.6521 	DATA 	Keypress: equal
278.1521 	DATA 	Keypress: equal
279.6520 	DATA 	Keypress: equal
281.1522 	DATA 	Keypress: equal
282.6520 	DATA 	Keypress: equal
284.1521 	DATA 	Keypress: equal
285.6519 	DATA 	Keypress: equal
287.1519 	DATA 	Keypress: equal
288.6519 	DATA 	Keypress: equal
290.1520 	DATA 	Keypress: equal
291.6519 	DATA 	Keypress: equal
293.1520 	DATA 	Keypress: equal
294.6519 	DATA 	Keypress: equal
296.1519 	DATA 	Keypress: equal
297.6520 	DATA 	Keypress: equal
297.9182 	DATA 	Keypress: space
298.0591 	EXP 	New trial (rep=0, index=6): OrderedDict([('cue', 'stimsday2details/C20.png')])
298.0835 	EXP 	cueImage: autoDraw = False
298.0835 	EXP 	text: autoDraw = False
298.0835 	EXP 	cueImage: image = 'stimsday2details/C20.png'
298.0835 	EXP 	cueImage: autoDraw = True
298.0835 	EXP 	text: autoDraw = True
299.1519 	DATA 	Keypress: equal
300.6521 	DATA 	Keypress: equal
302.1519 	DATA 	Keypress: equal
303.6519 	DATA 	Keypress: equal
305.1518 	DATA 	Keypress: equal
306.6517 	DATA 	Keypress: equal
308.1519 	DATA 	Keypress: equal
309.6516 	DATA 	Keypress: equal
311.1519 	DATA 	Keypress: equal
312.6519 	DATA 	Keypress: equal
314.1519 	DATA 	Keypress: equal
315.6516 	DATA 	Keypress: equal
317.1516 	DATA 	Keypress: equal
318.6516 	DATA 	Keypress: equal
320.1516 	DATA 	Keypress: equal
321.6515 	DATA 	Keypress: equal
323.1515 	DATA 	Keypress: equal
324.6514 	DATA 	Keypress: equal
326.1515 	DATA 	Keypress: equal
327.6515 	DATA 	Keypress: equal
329.1514 	DATA 	Keypress: equal
330.6514 	DATA 	Keypress: equal
332.1517 	DATA 	Keypress: equal
333.6515 	DATA 	Keypress: equal
335.1514 	DATA 	Keypress: equal
336.6514 	DATA 	Keypress: equal
338.1179 	DATA 	Keypress: space
338.2660 	EXP 	New trial (rep=0, index=7): OrderedDict([('cue', 'stimsday2details/C6.png')])
338.2781 	DATA 	Keypress: equal
338.2997 	EXP 	cueImage: autoDraw = False
338.2997 	EXP 	text: autoDraw = False
338.2997 	EXP 	cueImage: image = 'stimsday2details/C6.png'
338.2997 	EXP 	cueImage: autoDraw = True
338.2997 	EXP 	text: autoDraw = True
339.6513 	DATA 	Keypress: equal
341.1512 	DATA 	Keypress: equal
342.6513 	DATA 	Keypress: equal
344.1515 	DATA 	Keypress: equal
345.6511 	DATA 	Keypress: equal
347.1514 	DATA 	Keypress: equal
348.6514 	DATA 	Keypress: equal
350.1513 	DATA 	Keypress: equal
351.6512 	DATA 	Keypress: equal
353.1511 	DATA 	Keypress: equal
354.6512 	DATA 	Keypress: equal
356.1511 	DATA 	Keypress: equal
357.6512 	DATA 	Keypress: equal
359.1509 	DATA 	Keypress: equal
360.6510 	DATA 	Keypress: equal
362.1510 	DATA 	Keypress: equal
363.6510 	DATA 	Keypress: equal
365.1512 	DATA 	Keypress: equal
366.6511 	DATA 	Keypress: equal
368.1509 	DATA 	Keypress: equal
369.6511 	DATA 	Keypress: equal
369.9507 	DATA 	Keypress: space
370.1004 	EXP 	New trial (rep=0, index=8): OrderedDict([('cue', 'stimsday2details/C23.png')])
370.1159 	EXP 	cueImage: autoDraw = False
370.1159 	EXP 	text: autoDraw = False
370.1159 	EXP 	cueImage: image = 'stimsday2details/C23.png'
370.1159 	EXP 	cueImage: autoDraw = True
370.1159 	EXP 	text: autoDraw = True
371.1511 	DATA 	Keypress: equal
372.6511 	DATA 	Keypress: equal
374.1509 	DATA 	Keypress: equal
375.6509 	DATA 	Keypress: equal
377.1509 	DATA 	Keypress: equal
378.6508 	DATA 	Keypress: equal
380.1507 	DATA 	Keypress: equal
381.6508 	DATA 	Keypress: equal
383.1507 	DATA 	Keypress: equal
384.6508 	DATA 	Keypress: equal
386.1507 	DATA 	Keypress: equal
387.6508 	DATA 	Keypress: equal
389.1508 	DATA 	Keypress: equal
390.6507 	DATA 	Keypress: equal
392.1506 	DATA 	Keypress: equal
393.1505 	DATA 	Keypress: space
393.2964 	EXP 	New trial (rep=0, index=9): OrderedDict([('cue', 'stimsday2details/C29.png')])
393.3156 	EXP 	cueImage: autoDraw = False
393.3156 	EXP 	text: autoDraw = False
393.3156 	EXP 	cueImage: image = 'stimsday2details/C29.png'
393.3156 	EXP 	cueImage: autoDraw = True
393.3156 	EXP 	text: autoDraw = True
393.6507 	DATA 	Keypress: equal
395.1510 	DATA 	Keypress: equal
396.6507 	DATA 	Keypress: equal
398.1505 	DATA 	Keypress: equal
399.6504 	DATA 	Keypress: equal
401.1504 	DATA 	Keypress: equal
402.6508 	DATA 	Keypress: equal
404.1505 	DATA 	Keypress: equal
405.6507 	DATA 	Keypress: equal
407.1504 	DATA 	Keypress: equal
408.6505 	DATA 	Keypress: equal
410.1504 	DATA 	Keypress: equal
411.6503 	DATA 	Keypress: equal
413.1502 	DATA 	Keypress: equal
414.6505 	DATA 	Keypress: equal
416.1502 	DATA 	Keypress: equal
417.6504 	DATA 	Keypress: equal
419.1503 	DATA 	Keypress: equal
420.6503 	DATA 	Keypress: equal
422.1502 	DATA 	Keypress: equal
423.6502 	DATA 	Keypress: equal
425.1502 	DATA 	Keypress: equal
426.6504 	DATA 	Keypress: equal
428.1503 	DATA 	Keypress: equal
429.6501 	DATA 	Keypress: equal
431.1502 	DATA 	Keypress: equal
432.6504 	DATA 	Keypress: equal
434.1504 	DATA 	Keypress: equal
435.6500 	DATA 	Keypress: equal
437.1501 	DATA 	Keypress: equal
438.6502 	DATA 	Keypress: equal
440.1502 	DATA 	Keypress: equal
441.6500 	DATA 	Keypress: equal
443.1500 	DATA 	Keypress: equal
444.6499 	DATA 	Keypress: equal
446.1501 	DATA 	Keypress: equal
447.6499 	DATA 	Keypress: equal
449.1500 	DATA 	Keypress: equal
450.6500 	DATA 	Keypress: equal
452.1499 	DATA 	Keypress: equal
453.6498 	DATA 	Keypress: equal
454.4332 	DATA 	Keypress: space
454.5802 	EXP 	New trial (rep=0, index=10): OrderedDict([('cue', 'stimsday2details/C22.png')])
454.5982 	EXP 	cueImage: autoDraw = False
454.5982 	EXP 	text: autoDraw = False
454.5982 	EXP 	cueImage: image = 'stimsday2details/C22.png'
454.5982 	EXP 	cueImage: autoDraw = True
454.5982 	EXP 	text: autoDraw = True
455.1499 	DATA 	Keypress: equal
456.6500 	DATA 	Keypress: equal
458.1497 	DATA 	Keypress: equal
459.6497 	DATA 	Keypress: equal
461.1499 	DATA 	Keypress: equal
462.6497 	DATA 	Keypress: equal
464.1500 	DATA 	Keypress: equal
465.6497 	DATA 	Keypress: equal
467.1347 	DATA 	Keypress: equal
468.6346 	DATA 	Keypress: equal
470.1344 	DATA 	Keypress: equal
471.6344 	DATA 	Keypress: equal
473.1343 	DATA 	Keypress: equal
474.6349 	DATA 	Keypress: equal
476.1344 	DATA 	Keypress: equal
477.6344 	DATA 	Keypress: equal
479.1345 	DATA 	Keypress: equal
480.6346 	DATA 	Keypress: equal
482.1341 	DATA 	Keypress: equal
483.6346 	DATA 	Keypress: equal
485.1342 	DATA 	Keypress: equal
486.6344 	DATA 	Keypress: equal
488.1343 	DATA 	Keypress: equal
489.6343 	DATA 	Keypress: equal
491.1345 	DATA 	Keypress: equal
492.6345 	DATA 	Keypress: equal
494.1345 	DATA 	Keypress: equal
495.6345 	DATA 	Keypress: equal
497.1342 	DATA 	Keypress: equal
498.6332 	DATA 	Keypress: equal
500.1341 	DATA 	Keypress: equal
501.6344 	DATA 	Keypress: equal
503.1324 	DATA 	Keypress: space
503.1341 	DATA 	Keypress: equal
503.2736 	EXP 	New trial (rep=0, index=11): OrderedDict([('cue', 'stimsday2details/C34.png')])
503.2977 	EXP 	cueImage: autoDraw = False
503.2977 	EXP 	text: autoDraw = False
503.2977 	EXP 	cueImage: image = 'stimsday2details/C34.png'
503.2977 	EXP 	cueImage: autoDraw = True
503.2977 	EXP 	text: autoDraw = True
504.6342 	DATA 	Keypress: equal
506.1331 	DATA 	Keypress: equal
507.6339 	DATA 	Keypress: equal
509.1341 	DATA 	Keypress: equal
510.6340 	DATA 	Keypress: equal
512.1339 	DATA 	Keypress: equal
513.6339 	DATA 	Keypress: equal
515.1338 	DATA 	Keypress: equal
516.6340 	DATA 	Keypress: equal
518.1327 	DATA 	Keypress: equal
519.6322 	DATA 	Keypress: equal
521.1322 	DATA 	Keypress: equal
522.6325 	DATA 	Keypress: equal
524.1325 	DATA 	Keypress: equal
525.6322 	DATA 	Keypress: equal
527.1325 	DATA 	Keypress: equal
528.6326 	DATA 	Keypress: equal
530.1327 	DATA 	Keypress: equal
531.6324 	DATA 	Keypress: equal
533.1327 	DATA 	Keypress: equal
534.6326 	DATA 	Keypress: equal
536.1323 	DATA 	Keypress: equal
537.6323 	DATA 	Keypress: equal
539.1326 	DATA 	Keypress: equal
540.6323 	DATA 	Keypress: equal
542.1320 	DATA 	Keypress: equal
543.6320 	DATA 	Keypress: equal
545.1320 	DATA 	Keypress: equal
546.6320 	DATA 	Keypress: equal
548.1320 	DATA 	Keypress: equal
549.6318 	DATA 	Keypress: equal
551.0503 	DATA 	Keypress: space
551.2711 	DATA 	Keypress: equal
551.2804 	EXP 	cueImage: autoDraw = False
551.2804 	EXP 	text: autoDraw = False
551.5519 	EXP 	window1: mouseVisible = True
