northOrSouth,stimFile1a,stimFile1b,stimFile2,stimFile3,stimFile4,stimFile5,Qeggpainting1,Qeggpainting2,Qcharacter1,Qcharacter2,Qgift1,Qgift2,Qname1,Qname2,Qtheme1,Qtheme2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,South.thisRepN,South.thisTrialN,South.thisN,South.thisIndex,North.thisRepN,North.thisTrialN,North.thisN,North.thisIndex,noQtrials.thisRepN,noQtrials.thisTrialN,noQtrials.thisN,noQtrials.thisIndex,Qtrials.thisRepN,Qtrials.thisTrialN,Qtrials.thisN,Qtrials.thisIndex,text.started,text.stopped,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,southCueImage.started,southCueImage.stopped,northCueImage.started,northCueImage.stopped,trialNoQs.started,trialNoQs.stopped,vid1a.started,vid1a.stopped,vid1b.started,vid1b.stopped,vid2.started,vid2.stopped,vid3.started,vid3.stopped,vid4.started,vid4.stopped,vid5.started,vid5.stopped,ISI2.started,ISI2.stopped,vid1a_q.started,vid1a_q.stopped,vid1b_q.started,vid1b_q.stopped,vid2_q.started,vid2_q.stopped,l2q.started,l2q.stopped,vid3_q.started,vid3_q.stopped,l3q.started,l3q.stopped,vid4_q.started,vid4_q.stopped,vid5_q.started,vid5_q.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,ISI7.started,ISI7.stopped,nameQresp.keys,nameQresp.rt,nameQresp.started,nameQresp.stopped,nameQ1.started,nameQ1.stopped,nameQ2.started,nameQ2.stopped,eggPainting1.started,eggPainting1.stopped,eggPaintingQresp.keys,eggPaintingQresp.rt,eggPaintingQresp.started,eggPaintingQresp.stopped,eggPainting2.started,eggPainting2.stopped,character1.started,character1.stopped,character2.started,character2.stopped,Qcharacter.keys,Qcharacter.rt,Qcharacter.started,Qcharacter.stopped,themeQresp.keys,themeQresp.started,themeQresp.stopped,themeQ1.started,themeQ1.stopped,themeQ2.started,themeQ2.stopped,gift1.started,gift1.stopped,gift2.started,gift2.stopped,giftQresp.keys,giftQresp.rt,giftQresp.started,giftQresp.stopped,northorsouth1.started,northorsouth1.stopped,northorsouth2.started,northorsouth2.stopped,northOrSouthQ.keys,northOrSouthQ.rt,northOrSouthQ.started,northOrSouthQ.stopped,themeQresp.rt,session,participant,date,expName,psychopyVersion,frameRate,
north.png,stims/wedding-6.1a.mp4,stims/wedding-6.1b.mp4,stims/wedding-6.2a.mp4,stims/wedding-6.3a.mp4,stims/wedding-6.4a.mp4,stims/wedding-6.5.mp4,stimsday2details/newegg16.png,stimsday2details/egg6.png,stimsday2details/newperson34.png,stimsday2details/couple6.png,stimsday2details/gift6.png,stimsday2details/new34.png,stimsday2details/n6.png,stimsday2details/cn6.png,stimsday2details/t6.png,stimsday2details/ct6.png,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,5,2019_Jul_16_0936,viewing,3.1.2,60.27586539592294,
north.png,stims/wedding-6.1a.mp4,stims/wedding-6.1b.mp4,stims/wedding-6.2a.mp4,stims/wedding-6.3a.mp4,stims/wedding-6.4a.mp4,stims/wedding-6.5.mp4,stimsday2details/newegg16.png,stimsday2details/egg6.png,stimsday2details/newperson34.png,stimsday2details/couple6.png,stimsday2details/gift6.png,stimsday2details/new34.png,stimsday2details/n6.png,stimsday2details/cn6.png,stimsday2details/t6.png,stimsday2details/ct6.png,0,9,9,9,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1374.984109926998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,5,2019_Jul_16_0936,viewing,3.1.2,60.27586539592294,
north.png,stims/wedding-6.1a.mp4,stims/wedding-6.1b.mp4,stims/wedding-6.2a.mp4,stims/wedding-6.3a.mp4,stims/wedding-6.4a.mp4,stims/wedding-6.5.mp4,stimsday2details/newegg16.png,stimsday2details/egg6.png,stimsday2details/newperson34.png,stimsday2details/couple6.png,stimsday2details/gift6.png,stimsday2details/new34.png,stimsday2details/n6.png,stimsday2details/cn6.png,stimsday2details/t6.png,stimsday2details/ct6.png,0,9,9,9,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2.964654803989106,None,1385.183275296993,1410.2007717369997,1410.2166339870018,None,1419.216887357994,1436.2166418879933,1436.2166418879933,1459.219732742,1459.2329047759995,1483.2190956529957,1483.2328821709962,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,5,2019_Jul_16_0936,viewing,3.1.2,60.27586539592294,
north.png,stims/wedding-6.1a.mp4,stims/wedding-6.1b.mp4,stims/wedding-6.2a.mp4,stims/wedding-6.3a.mp4,stims/wedding-6.4a.mp4,stims/wedding-6.5.mp4,stimsday2details/newegg16.png,stimsday2details/egg6.png,stimsday2details/newperson34.png,stimsday2details/couple6.png,stimsday2details/gift6.png,stimsday2details/new34.png,stimsday2details/n6.png,stimsday2details/cn6.png,stimsday2details/t6.png,stimsday2details/ct6.png,0,9,9,9,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,5,2019_Jul_16_0936,viewing,3.1.2,60.27586539592294,
north.png,stims/wedding-6.1a.mp4,stims/wedding-6.1b.mp4,stims/wedding-6.2a.mp4,stims/wedding-6.3a.mp4,stims/wedding-6.4a.mp4,stims/wedding-6.5.mp4,stimsday2details/newegg16.png,stimsday2details/egg6.png,stimsday2details/newperson34.png,stimsday2details/couple6.png,stimsday2details/gift6.png,stimsday2details/new34.png,stimsday2details/n6.png,stimsday2details/cn6.png,stimsday2details/t6.png,stimsday2details/ct6.png,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6259996704757214e-05,None,1,0.7399748500029091,1507.3315384529997,None,1507.3315384529997,None,1507.3315384529997,None,1509.3316203549912,None,2,0.6525488030019915,1509.3316203549912,None,1509.3316203549912,None,1511.3314165759948,None,1511.3314165759948,None,2,1.2244226840120973,1511.3314165759948,None,1,1513.332707102003,None,1513.332707102003,None,1513.332707102003,None,1515.3365026109968,None,1515.3365026109968,None,1,0.8669631950033363,1515.3365026109968,None,1517.3355641170056,None,1517.3355641170056,None,1,1.2813395300036063,1517.3355641170056,None,0.6885035049926955,001,5,2019_Jul_16_0936,viewing,3.1.2,60.27586539592294,
north.png,stims/wedding-20.1a.mp4,stims/wedding-20.1b.mp4,stims/wedding-20.2a.mp4,stims/wedding-20.3a.mp4,stims/wedding-20.4a.mp4,stims/wedding-20.5.mp4,stimsday2details/egg20.png,stimsday2details/newegg17.png,stimsday2details/couple20.png,stimsday2details/newperson35.png,stimsday2details/gift20.png,stimsday2details/new35.png,stimsday2details/cn20.png,stimsday2details/n20.png,stimsday2details/ct20.png,stimsday2details/t20.png,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,5,2019_Jul_16_0936,viewing,3.1.2,60.27586539592294,
north.png,stims/wedding-20.1a.mp4,stims/wedding-20.1b.mp4,stims/wedding-20.2a.mp4,stims/wedding-20.3a.mp4,stims/wedding-20.4a.mp4,stims/wedding-20.5.mp4,stimsday2details/egg20.png,stimsday2details/newegg17.png,stimsday2details/couple20.png,stimsday2details/newperson35.png,stimsday2details/gift20.png,stimsday2details/new35.png,stimsday2details/cn20.png,stimsday2details/n20.png,stimsday2details/ct20.png,stimsday2details/t20.png,0,10,10,10,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1519.582078431995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,5,2019_Jul_16_0936,viewing,3.1.2,60.27586539592294,
north.png,stims/wedding-20.1a.mp4,stims/wedding-20.1b.mp4,stims/wedding-20.2a.mp4,stims/wedding-20.3a.mp4,stims/wedding-20.4a.mp4,stims/wedding-20.5.mp4,stimsday2details/egg20.png,stimsday2details/newegg17.png,stimsday2details/couple20.png,stimsday2details/newperson35.png,stimsday2details/gift20.png,stimsday2details/new35.png,stimsday2details/cn20.png,stimsday2details/n20.png,stimsday2details/ct20.png,stimsday2details/t20.png,0,10,10,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2.8624055930122267,None,1529.6978573779925,1554.831618463999,1554.8488942209951,None,1563.848780870001,1580.8344641129952,1580.8474354530044,1603.8344359710027,1603.8471893130045,1627.8346345809987,1627.8468673519965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,5,2019_Jul_16_0936,viewing,3.1.2,60.27586539592294,
north.png,stims/wedding-20.1a.mp4,stims/wedding-20.1b.mp4,stims/wedding-20.2a.mp4,stims/wedding-20.3a.mp4,stims/wedding-20.4a.mp4,stims/wedding-20.5.mp4,stimsday2details/egg20.png,stimsday2details/newegg17.png,stimsday2details/couple20.png,stimsday2details/newperson35.png,stimsday2details/gift20.png,stimsday2details/new35.png,stimsday2details/cn20.png,stimsday2details/n20.png,stimsday2details/ct20.png,stimsday2details/t20.png,0,10,10,10,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,5,2019_Jul_16_0936,viewing,3.1.2,60.27586539592294,
north.png,stims/wedding-20.1a.mp4,stims/wedding-20.1b.mp4,stims/wedding-20.2a.mp4,stims/wedding-20.3a.mp4,stims/wedding-20.4a.mp4,stims/wedding-20.5.mp4,stimsday2details/egg20.png,stimsday2details/newegg17.png,stimsday2details/couple20.png,stimsday2details/newperson35.png,stimsday2details/gift20.png,stimsday2details/new35.png,stimsday2details/cn20.png,stimsday2details/n20.png,stimsday2details/ct20.png,stimsday2details/t20.png,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4856009986251593e-05,None,2,1.1994467320037074,1650.8822380619968,None,1650.8822380619968,None,1650.8822380619968,None,1652.8795612069953,None,1,0.7353152599971509,1652.8795612069953,None,1652.8795612069953,None,1654.8806901549979,None,1654.8806901549979,None,1,0.6352625519939465,1654.8806901549979,None,2,1656.8796488259977,None,1656.8796488259977,None,1656.8796488259977,None,1658.885558392998,None,1658.885558392998,None,1,0.5798762749909656,1658.885558392998,None,1660.8836381849978,None,1660.8836381849978,None,1,1.2316823599976487,1660.8836381849978,None,1.0229333010065602,001,5,2019_Jul_16_0936,viewing,3.1.2,60.27586539592294,
south.png,stims/wedding-17.1a.mp4,stims/wedding-17.1b.mp4,stims/wedding-17.2a.mp4,stims/wedding-17.3b.mp4,stims/wedding-17.4a.mp4,stims/wedding-17.5.mp4,stimsday2details/newegg18.png,stimsday2details/egg17.png,stimsday2details/couple17.png,stimsday2details/newperson36.png,stimsday2details/gift17.png,stimsday2details/new36.png,stimsday2details/n17.png,stimsday2details/cn17.png,stimsday2details/ct17.png,stimsday2details/t17.png,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1662.8837384479993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,5,2019_Jul_16_0936,viewing,3.1.2,60.27586539592294,
south.png,stims/wedding-17.1a.mp4,stims/wedding-17.1b.mp4,stims/wedding-17.2a.mp4,stims/wedding-17.3b.mp4,stims/wedding-17.4a.mp4,stims/wedding-17.5.mp4,stimsday2details/newegg18.png,stimsday2details/egg17.png,stimsday2details/couple17.png,stimsday2details/newperson36.png,stimsday2details/gift17.png,stimsday2details/new36.png,stimsday2details/n17.png,stimsday2details/cn17.png,stimsday2details/ct17.png,stimsday2details/t17.png,0,11,11,11,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,5,2019_Jul_16_0936,viewing,3.1.2,60.27586539592294,
south.png,stims/wedding-17.1a.mp4,stims/wedding-17.1b.mp4,stims/wedding-17.2a.mp4,stims/wedding-17.3b.mp4,stims/wedding-17.4a.mp4,stims/wedding-17.5.mp4,stimsday2details/newegg18.png,stimsday2details/egg17.png,stimsday2details/couple17.png,stimsday2details/newperson36.png,stimsday2details/gift17.png,stimsday2details/new36.png,stimsday2details/n17.png,stimsday2details/cn17.png,stimsday2details/ct17.png,stimsday2details/t17.png,0,11,11,11,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,5,2019_Jul_16_0936,viewing,3.1.2,60.27586539592294,
south.png,stims/wedding-17.1a.mp4,stims/wedding-17.1b.mp4,stims/wedding-17.2a.mp4,stims/wedding-17.3b.mp4,stims/wedding-17.4a.mp4,stims/wedding-17.5.mp4,stimsday2details/newegg18.png,stimsday2details/egg17.png,stimsday2details/couple17.png,stimsday2details/newperson36.png,stimsday2details/gift17.png,stimsday2details/new36.png,stimsday2details/n17.png,stimsday2details/cn17.png,stimsday2details/ct17.png,stimsday2details/t17.png,0,11,11,11,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.953162069999962,None,1676.662980669993,None,1701.7292490580003,None,1710.731913866999,1727.7120610220009,1727.733407074993,1731.7159905129956,1731.733700051991,1754.7462545739982,1754.7462545739982,1758.7163553089922,1758.7163553089922,None,1782.729302066,None,None,,1726.7286640940001,1731.7159905129956,"['2', '1']","[82.17496308799309, 2.340147318012896]",1753.7290560279944,1758.7163553089922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,5,2019_Jul_16_0936,viewing,3.1.2,60.27586539592294,
south.png,stims/wedding-17.1a.mp4,stims/wedding-17.1b.mp4,stims/wedding-17.2a.mp4,stims/wedding-17.3b.mp4,stims/wedding-17.4a.mp4,stims/wedding-17.5.mp4,stimsday2details/newegg18.png,stimsday2details/egg17.png,stimsday2details/couple17.png,stimsday2details/newperson36.png,stimsday2details/gift17.png,stimsday2details/new36.png,stimsday2details/n17.png,stimsday2details/cn17.png,stimsday2details/ct17.png,stimsday2details/t17.png,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12329939333722e-05,None,1,1.1137536590103991,1803.5658639239991,None,1803.5658639239991,None,1803.5658639239991,None,1805.5614824369986,None,2,0.8348199980100617,1805.5614824369986,None,1805.5614824369986,None,1807.5620695300022,None,1807.5620695300022,None,1,0.7216887020040303,1807.5620695300022,None,2,1809.5663424249942,None,1809.5663424249942,None,1809.5663424249942,None,1811.5615185819915,None,1811.5615185819915,None,1,0.822945047999383,1811.5615185819915,None,1813.561153290997,None,1813.561153290997,None,2,1.5856005020032171,1813.561153290997,None,1.0506131189904409,001,5,2019_Jul_16_0936,viewing,3.1.2,60.27586539592294,
