1.8288 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
828.4946 	DATA 	Keypress: equal
829.9985 	DATA 	Keypress: equal
831.4989 	DATA 	Keypress: equal
832.9984 	DATA 	Keypress: equal
834.4988 	DATA 	Keypress: equal
835.9944 	DATA 	Keypress: equal
837.4946 	DATA 	Keypress: equal
838.9982 	DATA 	Keypress: equal
840.4941 	DATA 	Keypress: equal
841.9943 	DATA 	Keypress: equal
843.4945 	DATA 	Keypress: equal
844.9991 	DATA 	Keypress: equal
846.4989 	DATA 	Keypress: equal
847.9991 	DATA 	Keypress: equal
849.4983 	DATA 	Keypress: equal
850.9985 	DATA 	Keypress: equal
852.4983 	DATA 	Keypress: equal
853.9945 	DATA 	Keypress: equal
855.4990 	DATA 	Keypress: equal
856.9943 	DATA 	Keypress: equal
858.3773 	DATA 	Keypress: space
858.5827 	DATA 	Keypress: equal
858.5924 	EXP 	cueImage: autoDraw = False
858.5924 	EXP 	text: autoDraw = False
858.8684 	EXP 	window1: mouseVisible = True
