northOrSouth,stimFile1a,stimFile1b,stimFile2,stimFile3,stimFile4,stimFile5,Qeggpainting1,Qeggpainting2,Qcharacter1,Qcharacter2,Qgift1,Qgift2,Qname1,Qname2,Qtheme1,Qtheme2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,South.thisRepN,South.thisTrialN,South.thisN,South.thisIndex,North.thisRepN,North.thisTrialN,North.thisN,North.thisIndex,noQtrials.thisRepN,noQtrials.thisTrialN,noQtrials.thisN,noQtrials.thisIndex,Qtrials.thisRepN,Qtrials.thisTrialN,Qtrials.thisN,Qtrials.thisIndex,text.started,text.stopped,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,southCueImage.started,southCueImage.stopped,northCueImage.started,northCueImage.stopped,trialNoQs.started,trialNoQs.stopped,vid1a.started,vid1a.stopped,vid1b.started,vid1b.stopped,vid2.started,vid2.stopped,vid3.started,vid3.stopped,vid4.started,vid4.stopped,vid5.started,vid5.stopped,ISI2.started,ISI2.stopped,vid1a_q.started,vid1a_q.stopped,vid1b_q.started,vid1b_q.stopped,vid2_q.started,vid2_q.stopped,l2q.started,l2q.stopped,vid3_q.started,vid3_q.stopped,l3q.started,l3q.stopped,vid4_q.started,vid4_q.stopped,vid5_q.started,vid5_q.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,ISI7.started,ISI7.stopped,nameQresp.keys,nameQresp.rt,nameQresp.started,nameQresp.stopped,nameQ1.started,nameQ1.stopped,nameQ2.started,nameQ2.stopped,eggPainting1.started,eggPainting1.stopped,eggPaintingQresp.keys,eggPaintingQresp.rt,eggPaintingQresp.started,eggPaintingQresp.stopped,eggPainting2.started,eggPainting2.stopped,character1.started,character1.stopped,character2.started,character2.stopped,Qcharacter.keys,Qcharacter.rt,Qcharacter.started,Qcharacter.stopped,themeQresp.keys,themeQresp.rt,themeQresp.started,themeQresp.stopped,themeQ1.started,themeQ1.stopped,themeQ2.started,themeQ2.stopped,gift1.started,gift1.stopped,gift2.started,gift2.stopped,giftQresp.keys,giftQresp.rt,giftQresp.started,giftQresp.stopped,northorsouth1.started,northorsouth1.stopped,northorsouth2.started,northorsouth2.stopped,northOrSouthQ.keys,northOrSouthQ.rt,northOrSouthQ.started,northOrSouthQ.stopped,key_resp_3.rt,session,participant,date,expName,psychopyVersion,frameRate,
north.png,stims/wedding-28.1a.mp4,stims/wedding-28.1b.mp4,stims/wedding-28.2b.mp4,stims/wedding-28.3b.mp4,stims/wedding-28.4b.mp4,stims/wedding-28.5.mp4,stimsday2details/painting28.png,stimsday2details/newpainting18.png,stimsday2details/couple28.png,stimsday2details/newperson34.png,stimsday2details/gift28.png,stimsday2details/new34.png,stimsday2details/n28.png,stimsday2details/cn28.png,stimsday2details/t28.png,stimsday2details/ct28.png,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
north.png,stims/wedding-28.1a.mp4,stims/wedding-28.1b.mp4,stims/wedding-28.2b.mp4,stims/wedding-28.3b.mp4,stims/wedding-28.4b.mp4,stims/wedding-28.5.mp4,stimsday2details/painting28.png,stimsday2details/newpainting18.png,stimsday2details/couple28.png,stimsday2details/newperson34.png,stimsday2details/gift28.png,stimsday2details/new34.png,stimsday2details/n28.png,stimsday2details/cn28.png,stimsday2details/t28.png,stimsday2details/ct28.png,0,9,9,9,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1354.4480107220006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
north.png,stims/wedding-28.1a.mp4,stims/wedding-28.1b.mp4,stims/wedding-28.2b.mp4,stims/wedding-28.3b.mp4,stims/wedding-28.4b.mp4,stims/wedding-28.5.mp4,stimsday2details/painting28.png,stimsday2details/newpainting18.png,stimsday2details/couple28.png,stimsday2details/newperson34.png,stimsday2details/gift28.png,stimsday2details/new34.png,stimsday2details/n28.png,stimsday2details/cn28.png,stimsday2details/t28.png,stimsday2details/ct28.png,0,9,9,9,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2.6549665430065943,None,1364.3311706039967,1389.6642583369976,1389.6809076499922,None,1398.680808721998,None,1415.680593156998,1438.6636423369928,1438.6803147030005,None,1462.680018916988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
north.png,stims/wedding-28.1a.mp4,stims/wedding-28.1b.mp4,stims/wedding-28.2b.mp4,stims/wedding-28.3b.mp4,stims/wedding-28.4b.mp4,stims/wedding-28.5.mp4,stimsday2details/painting28.png,stimsday2details/newpainting18.png,stimsday2details/couple28.png,stimsday2details/newperson34.png,stimsday2details/gift28.png,stimsday2details/new34.png,stimsday2details/n28.png,stimsday2details/cn28.png,stimsday2details/t28.png,stimsday2details/ct28.png,0,9,9,9,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
north.png,stims/wedding-28.1a.mp4,stims/wedding-28.1b.mp4,stims/wedding-28.2b.mp4,stims/wedding-28.3b.mp4,stims/wedding-28.4b.mp4,stims/wedding-28.5.mp4,stimsday2details/painting28.png,stimsday2details/newpainting18.png,stimsday2details/couple28.png,stimsday2details/newperson34.png,stimsday2details/gift28.png,stimsday2details/new34.png,stimsday2details/n28.png,stimsday2details/cn28.png,stimsday2details/t28.png,stimsday2details/ct28.png,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.624300006777048e-05,None,1,0.8354771000012988,1486.9297797239997,None,1486.9297797239997,None,1486.9297797239997,None,1488.9130278449884,None,1,0.8686216149944812,1488.9130278449884,None,1488.9130278449884,None,1490.9130059529998,None,1490.9130059529998,None,1,0.818482374001178,1490.9130059529998,None,1,1.5518122000066796,1492.9129798969952,None,1492.9129798969952,None,1492.9129798969952,None,1494.9129436419898,None,1494.9129436419898,None,1,0.8519651989918202,1494.9129436419898,None,1496.912936748995,None,1496.912936748995,None,2,0.9015902550017927,1496.912936748995,None,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
north.png,stims/wedding-29.1a.mp4,stims/wedding-29.1b.mp4,stims/wedding-29.2a.mp4,stims/wedding-29.3a.mp4,stims/wedding-29.4a.mp4,stims/wedding-29.5.mp4,stimsday2details/egg29.png,stimsday2details/newegg17.png,stimsday2details/couple29.png,stimsday2details/newperson35.png,stimsday2details/gift29.png,stimsday2details/new35.png,stimsday2details/n29.png,stimsday2details/cn29.png,stimsday2details/t29.png,stimsday2details/ct29.png,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
north.png,stims/wedding-29.1a.mp4,stims/wedding-29.1b.mp4,stims/wedding-29.2a.mp4,stims/wedding-29.3a.mp4,stims/wedding-29.4a.mp4,stims/wedding-29.5.mp4,stimsday2details/egg29.png,stimsday2details/newegg17.png,stimsday2details/couple29.png,stimsday2details/newperson35.png,stimsday2details/gift29.png,stimsday2details/new35.png,stimsday2details/n29.png,stimsday2details/cn29.png,stimsday2details/t29.png,stimsday2details/ct29.png,0,10,10,10,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1499.1629121139995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
north.png,stims/wedding-29.1a.mp4,stims/wedding-29.1b.mp4,stims/wedding-29.2a.mp4,stims/wedding-29.3a.mp4,stims/wedding-29.4a.mp4,stims/wedding-29.5.mp4,stimsday2details/egg29.png,stimsday2details/newegg17.png,stimsday2details/couple29.png,stimsday2details/newperson35.png,stimsday2details/gift29.png,stimsday2details/new35.png,stimsday2details/n29.png,stimsday2details/cn29.png,stimsday2details/t29.png,stimsday2details/ct29.png,0,10,10,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2.766591444000369,None,1509.1794535669906,None,1534.412466853988,None,1543.4125106829888,None,1560.4120909979974,None,1583.4118688439921,None,1607.4282402929966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
north.png,stims/wedding-29.1a.mp4,stims/wedding-29.1b.mp4,stims/wedding-29.2a.mp4,stims/wedding-29.3a.mp4,stims/wedding-29.4a.mp4,stims/wedding-29.5.mp4,stimsday2details/egg29.png,stimsday2details/newegg17.png,stimsday2details/couple29.png,stimsday2details/newperson35.png,stimsday2details/gift29.png,stimsday2details/new35.png,stimsday2details/n29.png,stimsday2details/cn29.png,stimsday2details/t29.png,stimsday2details/ct29.png,0,10,10,10,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
north.png,stims/wedding-29.1a.mp4,stims/wedding-29.1b.mp4,stims/wedding-29.2a.mp4,stims/wedding-29.3a.mp4,stims/wedding-29.4a.mp4,stims/wedding-29.5.mp4,stimsday2details/egg29.png,stimsday2details/newegg17.png,stimsday2details/couple29.png,stimsday2details/newperson35.png,stimsday2details/gift29.png,stimsday2details/new35.png,stimsday2details/n29.png,stimsday2details/cn29.png,stimsday2details/t29.png,stimsday2details/ct29.png,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.038400609511882e-05,None,1,0.6850508809875464,1631.0614442410006,None,1631.0614442410006,None,1631.0614442410006,None,1633.061275199987,None,1,0.8684918100043433,1633.061275199987,None,1633.061275199987,None,1635.0612502519944,None,1635.0612502519944,None,1,0.7185696590022417,1635.0612502519944,None,1,1.235305320005864,1637.0612170419918,None,1637.0612170419918,None,1637.0612170419918,None,1639.061187580999,None,1639.061187580999,None,1,0.8854270209994866,1639.061187580999,None,1641.061093264987,None,1641.061093264987,None,1,1.352059235010529,1641.061093264987,None,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
south.png,stims/wedding-38.1a.mp4,stims/wedding-38.1b.mp4,stims/wedding-38.2a.mp4,stims/wedding-38.3b.mp4,stims/wedding-38.4a.mp4,stims/wedding-38.5.mp4,stimsday2details/newegg18.png,stimsday2details/egg38.png,stimsday2details/newperson36.png,stimsday2details/couple38.png,stimsday2details/new36.png,stimsday2details/gift38.png,stimsday2details/cn38.png,stimsday2details/n38.png,stimsday2details/t38.png,stimsday2details/ct38.png,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1643.0610768859915,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
south.png,stims/wedding-38.1a.mp4,stims/wedding-38.1b.mp4,stims/wedding-38.2a.mp4,stims/wedding-38.3b.mp4,stims/wedding-38.4a.mp4,stims/wedding-38.5.mp4,stimsday2details/newegg18.png,stimsday2details/egg38.png,stimsday2details/newperson36.png,stimsday2details/couple38.png,stimsday2details/new36.png,stimsday2details/gift38.png,stimsday2details/cn38.png,stimsday2details/n38.png,stimsday2details/t38.png,stimsday2details/ct38.png,0,11,11,11,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
south.png,stims/wedding-38.1a.mp4,stims/wedding-38.1b.mp4,stims/wedding-38.2a.mp4,stims/wedding-38.3b.mp4,stims/wedding-38.4a.mp4,stims/wedding-38.5.mp4,stimsday2details/newegg18.png,stimsday2details/egg38.png,stimsday2details/newperson36.png,stimsday2details/couple38.png,stimsday2details/new36.png,stimsday2details/gift38.png,stimsday2details/cn38.png,stimsday2details/n38.png,stimsday2details/t38.png,stimsday2details/ct38.png,0,11,11,11,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
south.png,stims/wedding-38.1a.mp4,stims/wedding-38.1b.mp4,stims/wedding-38.2a.mp4,stims/wedding-38.3b.mp4,stims/wedding-38.4a.mp4,stims/wedding-38.5.mp4,stimsday2details/newegg18.png,stimsday2details/egg38.png,stimsday2details/newperson36.png,stimsday2details/couple38.png,stimsday2details/new36.png,stimsday2details/gift38.png,stimsday2details/cn38.png,stimsday2details/n38.png,stimsday2details/t38.png,stimsday2details/ct38.png,0,11,11,11,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.827277038988541,None,1656.5276985169912,1681.7106579519896,1681.7106579519896,None,1690.710549327996,1707.7103422389919,1707.7103422389919,1711.7102938229946,1711.7102938229946,1734.709932318001,1734.709932318001,1738.709963581001,1738.709963581001,None,1762.709665892995,None,['1'],[2.618390014002216],1706.7103630889906,1711.7102938229946,['1'],1733.7266966530005,1738.709963581001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2.418607956991764],001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
south.png,stims/wedding-38.1a.mp4,stims/wedding-38.1b.mp4,stims/wedding-38.2a.mp4,stims/wedding-38.3b.mp4,stims/wedding-38.4a.mp4,stims/wedding-38.5.mp4,stimsday2details/newegg18.png,stimsday2details/egg38.png,stimsday2details/newperson36.png,stimsday2details/couple38.png,stimsday2details/new36.png,stimsday2details/gift38.png,stimsday2details/cn38.png,stimsday2details/n38.png,stimsday2details/t38.png,stimsday2details/ct38.png,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.508999361656606e-05,None,2,1.234907749996637,1783.6594692009967,None,1783.6594692009967,None,1783.6594692009967,None,1785.6427140609885,None,2,0.9183566680003423,1785.6427140609885,None,1785.6427140609885,None,1787.6426889099967,None,1787.6426889099967,None,2,0.9519094949937426,1787.6426889099967,None,1,1.1683575839997502,1789.6426696499984,None,1789.6426696499984,None,1789.6426696499984,None,1791.6426511459867,None,1791.6426511459867,None,2,0.751739097002428,1791.6426511459867,None,1793.6426194889937,None,1793.6426194889937,None,2,1.235249636010849,1793.6426194889937,None,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
