1.8278 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
853.7884 	DATA 	Keypress: equal
855.2888 	DATA 	Keypress: equal
856.7886 	DATA 	Keypress: equal
858.2884 	DATA 	Keypress: equal
859.7884 	DATA 	Keypress: equal
861.2884 	DATA 	Keypress: equal
862.7885 	DATA 	Keypress: equal
864.2884 	DATA 	Keypress: equal
865.7883 	DATA 	Keypress: equal
867.2885 	DATA 	Keypress: equal
868.7885 	DATA 	Keypress: equal
870.2883 	DATA 	Keypress: equal
871.7883 	DATA 	Keypress: equal
873.2885 	DATA 	Keypress: equal
874.7883 	DATA 	Keypress: equal
876.2882 	DATA 	Keypress: equal
877.7881 	DATA 	Keypress: equal
879.2880 	DATA 	Keypress: equal
880.7884 	DATA 	Keypress: equal
882.2880 	DATA 	Keypress: equal
883.7883 	DATA 	Keypress: equal
885.2881 	DATA 	Keypress: equal
886.7883 	DATA 	Keypress: equal
888.2882 	DATA 	Keypress: equal
889.7881 	DATA 	Keypress: equal
891.2880 	DATA 	Keypress: equal
892.7882 	DATA 	Keypress: equal
894.2880 	DATA 	Keypress: equal
895.7879 	DATA 	Keypress: equal
897.2882 	DATA 	Keypress: equal
898.7880 	DATA 	Keypress: equal
900.2883 	DATA 	Keypress: equal
901.7880 	DATA 	Keypress: equal
902.2382 	DATA 	Keypress: space
902.3865 	EXP 	New trial (rep=0, index=10): OrderedDict([('cue', 'stimsday2details/C34.png')])
902.4029 	EXP 	cueImage: autoDraw = False
902.4029 	EXP 	text: autoDraw = False
902.4029 	EXP 	cueImage: image = 'stimsday2details/C34.png'
902.4029 	EXP 	cueImage: autoDraw = True
902.4029 	EXP 	text: autoDraw = True
903.2879 	DATA 	Keypress: equal
904.7879 	DATA 	Keypress: equal
906.2877 	DATA 	Keypress: equal
907.7880 	DATA 	Keypress: equal
909.2881 	DATA 	Keypress: equal
910.7879 	DATA 	Keypress: equal
912.2877 	DATA 	Keypress: equal
913.7886 	DATA 	Keypress: equal
915.2877 	DATA 	Keypress: equal
916.7877 	DATA 	Keypress: equal
918.2877 	DATA 	Keypress: equal
919.7877 	DATA 	Keypress: equal
921.2877 	DATA 	Keypress: equal
922.7879 	DATA 	Keypress: equal
924.2877 	DATA 	Keypress: equal
925.7875 	DATA 	Keypress: equal
927.2875 	DATA 	Keypress: equal
928.7876 	DATA 	Keypress: equal
930.2876 	DATA 	Keypress: equal
931.7879 	DATA 	Keypress: equal
933.2876 	DATA 	Keypress: equal
934.7875 	DATA 	Keypress: equal
936.2874 	DATA 	Keypress: equal
937.7875 	DATA 	Keypress: equal
939.2875 	DATA 	Keypress: equal
940.7873 	DATA 	Keypress: equal
942.2873 	DATA 	Keypress: equal
943.7873 	DATA 	Keypress: equal
945.2876 	DATA 	Keypress: equal
946.7874 	DATA 	Keypress: equal
948.2873 	DATA 	Keypress: equal
949.7873 	DATA 	Keypress: equal
951.2872 	DATA 	Keypress: equal
952.7873 	DATA 	Keypress: equal
954.2873 	DATA 	Keypress: equal
955.7874 	DATA 	Keypress: equal
957.2873 	DATA 	Keypress: equal
958.7871 	DATA 	Keypress: equal
960.2871 	DATA 	Keypress: equal
961.7871 	DATA 	Keypress: equal
963.2871 	DATA 	Keypress: equal
964.7874 	DATA 	Keypress: equal
966.2871 	DATA 	Keypress: equal
967.7870 	DATA 	Keypress: equal
969.2871 	DATA 	Keypress: equal
970.7871 	DATA 	Keypress: equal
972.2871 	DATA 	Keypress: equal
973.7870 	DATA 	Keypress: equal
975.2871 	DATA 	Keypress: equal
976.7870 	DATA 	Keypress: equal
978.2869 	DATA 	Keypress: equal
979.7869 	DATA 	Keypress: equal
981.2869 	DATA 	Keypress: equal
982.7869 	DATA 	Keypress: equal
984.2872 	DATA 	Keypress: equal
985.7868 	DATA 	Keypress: equal
987.2866 	DATA 	Keypress: equal
988.7870 	DATA 	Keypress: equal
990.2868 	DATA 	Keypress: equal
991.7867 	DATA 	Keypress: equal
992.4368 	DATA 	Keypress: space
992.5847 	EXP 	New trial (rep=0, index=11): OrderedDict([('cue', 'stimsday2details/C28.png')])
992.6018 	EXP 	cueImage: autoDraw = False
992.6018 	EXP 	text: autoDraw = False
992.6018 	EXP 	cueImage: image = 'stimsday2details/C28.png'
992.6018 	EXP 	cueImage: autoDraw = True
992.6018 	EXP 	text: autoDraw = True
993.2867 	DATA 	Keypress: equal
994.7723 	DATA 	Keypress: equal
996.2867 	DATA 	Keypress: equal
997.7867 	DATA 	Keypress: equal
999.2869 	DATA 	Keypress: equal
1000.7870 	DATA 	Keypress: equal
1002.2869 	DATA 	Keypress: equal
1003.7866 	DATA 	Keypress: equal
1005.2866 	DATA 	Keypress: equal
1006.7866 	DATA 	Keypress: equal
1008.2864 	DATA 	Keypress: equal
1009.7866 	DATA 	Keypress: equal
1011.2866 	DATA 	Keypress: equal
1012.7867 	DATA 	Keypress: equal
1014.2865 	DATA 	Keypress: equal
1015.7865 	DATA 	Keypress: equal
1017.2864 	DATA 	Keypress: equal
1018.7864 	DATA 	Keypress: equal
1020.2714 	DATA 	Keypress: equal
1021.7714 	DATA 	Keypress: equal
1023.2712 	DATA 	Keypress: equal
1024.7720 	DATA 	Keypress: equal
1026.2718 	DATA 	Keypress: equal
1027.7864 	DATA 	Keypress: equal
1029.2716 	DATA 	Keypress: equal
1030.7714 	DATA 	Keypress: equal
1032.2712 	DATA 	Keypress: equal
1033.7719 	DATA 	Keypress: equal
1035.1696 	DATA 	Keypress: 2
1035.2718 	DATA 	Keypress: equal
1036.3694 	DATA 	Keypress: space
1036.5679 	EXP 	cueImage: autoDraw = False
1036.5679 	EXP 	text: autoDraw = False
1036.8448 	EXP 	window1: mouseVisible = True
