2.0001 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
170.7057 	DATA 	Keypress: equal
172.2051 	DATA 	Keypress: equal
173.7015 	DATA 	Keypress: equal
175.1976 	DATA 	Keypress: equal
176.6964 	DATA 	Keypress: equal
178.1968 	DATA 	Keypress: equal
179.6962 	DATA 	Keypress: equal
181.2014 	DATA 	Keypress: equal
182.7011 	DATA 	Keypress: equal
184.2012 	DATA 	Keypress: equal
185.7004 	DATA 	Keypress: equal
187.2018 	DATA 	Keypress: equal
188.6965 	DATA 	Keypress: equal
190.1966 	DATA 	Keypress: equal
191.6968 	DATA 	Keypress: equal
193.1970 	DATA 	Keypress: equal
194.6969 	DATA 	Keypress: equal
196.1969 	DATA 	Keypress: equal
196.4366 	DATA 	Keypress: space
196.5786 	EXP 	New trial (rep=0, index=5): OrderedDict([('cue', 'stimsday2details/C6.png')])
196.6124 	EXP 	cueImage: autoDraw = False
196.6124 	EXP 	text: autoDraw = False
196.6124 	EXP 	cueImage: image = 'stimsday2details/C6.png'
196.6124 	EXP 	cueImage: autoDraw = True
196.6124 	EXP 	text: autoDraw = True
197.6969 	DATA 	Keypress: equal
199.1971 	DATA 	Keypress: equal
200.6973 	DATA 	Keypress: equal
202.1970 	DATA 	Keypress: equal
203.6969 	DATA 	Keypress: equal
205.1969 	DATA 	Keypress: equal
206.6971 	DATA 	Keypress: equal
208.1972 	DATA 	Keypress: equal
209.6971 	DATA 	Keypress: equal
211.1970 	DATA 	Keypress: equal
212.7009 	DATA 	Keypress: equal
214.2002 	DATA 	Keypress: equal
215.6968 	DATA 	Keypress: equal
217.1957 	DATA 	Keypress: equal
218.6959 	DATA 	Keypress: equal
220.1969 	DATA 	Keypress: equal
221.7010 	DATA 	Keypress: equal
223.1958 	DATA 	Keypress: equal
224.7005 	DATA 	Keypress: equal
226.1999 	DATA 	Keypress: equal
226.2634 	DATA 	Keypress: space
226.3976 	EXP 	New trial (rep=0, index=6): OrderedDict([('cue', 'stimsday2details/C28.png')])
226.4276 	EXP 	cueImage: autoDraw = False
226.4276 	EXP 	text: autoDraw = False
226.4276 	EXP 	cueImage: image = 'stimsday2details/C28.png'
226.4276 	EXP 	cueImage: autoDraw = True
226.4276 	EXP 	text: autoDraw = True
227.6902 	DATA 	Keypress: equal
229.1891 	DATA 	Keypress: equal
230.7056 	DATA 	Keypress: equal
232.2050 	DATA 	Keypress: equal
233.6958 	DATA 	Keypress: equal
235.1966 	DATA 	Keypress: equal
236.7011 	DATA 	Keypress: equal
238.1997 	DATA 	Keypress: equal
239.7005 	DATA 	Keypress: equal
241.1955 	DATA 	Keypress: equal
242.7001 	DATA 	Keypress: equal
244.2003 	DATA 	Keypress: equal
245.6996 	DATA 	Keypress: equal
247.2009 	DATA 	Keypress: equal
248.7003 	DATA 	Keypress: equal
250.1960 	DATA 	Keypress: equal
251.6956 	DATA 	Keypress: equal
252.3622 	DATA 	Keypress: space
252.4938 	EXP 	New trial (rep=0, index=7): OrderedDict([('cue', 'stimsday2details/C23.png')])
252.5277 	EXP 	cueImage: autoDraw = False
252.5277 	EXP 	text: autoDraw = False
252.5277 	EXP 	cueImage: image = 'stimsday2details/C23.png'
252.5277 	EXP 	cueImage: autoDraw = True
252.5277 	EXP 	text: autoDraw = True
253.1963 	DATA 	Keypress: equal
254.6996 	DATA 	Keypress: equal
256.1962 	DATA 	Keypress: equal
257.6994 	DATA 	Keypress: equal
259.1997 	DATA 	Keypress: equal
260.7003 	DATA 	Keypress: equal
262.2005 	DATA 	Keypress: equal
263.6999 	DATA 	Keypress: equal
265.2006 	DATA 	Keypress: equal
266.6958 	DATA 	Keypress: equal
268.2041 	DATA 	Keypress: equal
269.7046 	DATA 	Keypress: equal
270.0170 	DATA 	Keypress: space
270.1592 	EXP 	New trial (rep=0, index=8): OrderedDict([('cue', 'stimsday2details/C1.png')])
270.1781 	EXP 	cueImage: autoDraw = False
270.1781 	EXP 	text: autoDraw = False
270.1781 	EXP 	cueImage: image = 'stimsday2details/C1.png'
270.1781 	EXP 	cueImage: autoDraw = True
270.1781 	EXP 	text: autoDraw = True
271.2001 	DATA 	Keypress: equal
272.6963 	DATA 	Keypress: equal
274.1962 	DATA 	Keypress: equal
275.6961 	DATA 	Keypress: equal
277.1949 	DATA 	Keypress: equal
278.6953 	DATA 	Keypress: equal
280.1963 	DATA 	Keypress: equal
281.6951 	DATA 	Keypress: equal
283.1872 	DATA 	Keypress: equal
284.6879 	DATA 	Keypress: equal
286.1869 	DATA 	Keypress: equal
287.6954 	DATA 	Keypress: equal
289.1952 	DATA 	Keypress: equal
290.6958 	DATA 	Keypress: equal
292.1961 	DATA 	Keypress: equal
293.6951 	DATA 	Keypress: equal
295.1951 	DATA 	Keypress: equal
296.6960 	DATA 	Keypress: equal
298.1947 	DATA 	Keypress: equal
299.6954 	DATA 	Keypress: equal
301.1997 	DATA 	Keypress: equal
302.6990 	DATA 	Keypress: equal
304.1991 	DATA 	Keypress: equal
305.6987 	DATA 	Keypress: equal
307.1990 	DATA 	Keypress: equal
308.6990 	DATA 	Keypress: equal
310.1992 	DATA 	Keypress: equal
311.6992 	DATA 	Keypress: equal
313.1944 	DATA 	Keypress: equal
314.6949 	DATA 	Keypress: equal
316.1956 	DATA 	Keypress: equal
317.6776 	DATA 	Keypress: space
317.8133 	EXP 	New trial (rep=0, index=9): OrderedDict([('cue', 'stimsday2details/C20.png')])
317.8261 	DATA 	Keypress: equal
317.8431 	EXP 	cueImage: autoDraw = False
317.8431 	EXP 	text: autoDraw = False
317.8431 	EXP 	cueImage: image = 'stimsday2details/C20.png'
317.8431 	EXP 	cueImage: autoDraw = True
317.8431 	EXP 	text: autoDraw = True
319.1990 	DATA 	Keypress: equal
320.6951 	DATA 	Keypress: equal
322.1856 	DATA 	Keypress: equal
323.6945 	DATA 	Keypress: equal
325.1945 	DATA 	Keypress: equal
326.6954 	DATA 	Keypress: equal
328.1944 	DATA 	Keypress: equal
329.6947 	DATA 	Keypress: equal
331.1958 	DATA 	Keypress: equal
332.6960 	DATA 	Keypress: equal
334.1944 	DATA 	Keypress: equal
335.6855 	DATA 	Keypress: equal
337.1990 	DATA 	Keypress: equal
338.6993 	DATA 	Keypress: equal
340.1986 	DATA 	Keypress: equal
341.6951 	DATA 	Keypress: equal
342.0324 	DATA 	Keypress: space
342.1654 	EXP 	New trial (rep=0, index=10): OrderedDict([('cue', 'stimsday2details/C2.png')])
342.1811 	EXP 	cueImage: autoDraw = False
342.1811 	EXP 	text: autoDraw = False
342.1811 	EXP 	cueImage: image = 'stimsday2details/C2.png'
342.1811 	EXP 	cueImage: autoDraw = True
342.1811 	EXP 	text: autoDraw = True
343.1982 	DATA 	Keypress: equal
344.6997 	DATA 	Keypress: equal
346.1998 	DATA 	Keypress: equal
347.6993 	DATA 	Keypress: equal
349.1953 	DATA 	Keypress: equal
350.6940 	DATA 	Keypress: equal
352.1952 	DATA 	Keypress: equal
353.6838 	DATA 	Keypress: equal
355.1985 	DATA 	Keypress: equal
356.6848 	DATA 	Keypress: equal
358.1939 	DATA 	Keypress: equal
359.6843 	DATA 	Keypress: equal
361.1845 	DATA 	Keypress: equal
362.6841 	DATA 	Keypress: equal
364.1941 	DATA 	Keypress: equal
365.6941 	DATA 	Keypress: equal
367.1838 	DATA 	Keypress: equal
368.6940 	DATA 	Keypress: equal
370.1939 	DATA 	Keypress: equal
371.6841 	DATA 	Keypress: equal
373.1938 	DATA 	Keypress: equal
374.0319 	DATA 	Keypress: space
374.1658 	EXP 	New trial (rep=0, index=11): OrderedDict([('cue', 'stimsday2details/C38.png')])
374.1924 	EXP 	cueImage: autoDraw = False
374.1924 	EXP 	text: autoDraw = False
374.1924 	EXP 	cueImage: image = 'stimsday2details/C38.png'
374.1924 	EXP 	cueImage: autoDraw = True
374.1924 	EXP 	text: autoDraw = True
374.6836 	DATA 	Keypress: equal
376.1985 	DATA 	Keypress: equal
377.6986 	DATA 	Keypress: equal
379.1979 	DATA 	Keypress: equal
380.6983 	DATA 	Keypress: equal
382.1986 	DATA 	Keypress: equal
383.6834 	DATA 	Keypress: equal
385.1836 	DATA 	Keypress: equal
386.6834 	DATA 	Keypress: equal
388.1977 	DATA 	Keypress: equal
389.6983 	DATA 	Keypress: equal
391.1836 	DATA 	Keypress: equal
392.6949 	DATA 	Keypress: equal
394.1989 	DATA 	Keypress: equal
395.6987 	DATA 	Keypress: equal
397.1945 	DATA 	Keypress: equal
398.6934 	DATA 	Keypress: equal
400.1934 	DATA 	Keypress: equal
401.6947 	DATA 	Keypress: equal
403.1932 	DATA 	Keypress: equal
404.6830 	DATA 	Keypress: equal
406.1817 	DATA 	Keypress: equal
407.6827 	DATA 	Keypress: equal
409.1983 	DATA 	Keypress: equal
410.6987 	DATA 	Keypress: equal
411.1813 	DATA 	Keypress: space
411.3760 	EXP 	cueImage: autoDraw = False
411.3760 	EXP 	text: autoDraw = False
411.6464 	EXP 	window1: mouseVisible = True
