northOrSouth,stimFile1a,stimFile1b,stimFile2,stimFile3,stimFile4,stimFile5,Qeggpainting1,Qeggpainting2,Qcharacter1,Qcharacter2,Qgift1,Qgift2,Qname1,Qname2,Qtheme1,Qtheme2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,South.thisRepN,South.thisTrialN,South.thisN,South.thisIndex,North.thisRepN,North.thisTrialN,North.thisN,North.thisIndex,noQtrials.thisRepN,noQtrials.thisTrialN,noQtrials.thisN,noQtrials.thisIndex,Qtrials.thisRepN,Qtrials.thisTrialN,Qtrials.thisN,Qtrials.thisIndex,text.started,text.stopped,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,southCueImage.started,southCueImage.stopped,northCueImage.started,northCueImage.stopped,trialNoQs.started,trialNoQs.stopped,vid1a.started,vid1a.stopped,vid1b.started,vid1b.stopped,vid2.started,vid2.stopped,vid3.started,vid3.stopped,vid4.started,vid4.stopped,vid5.started,vid5.stopped,ISI2.started,ISI2.stopped,vid1a_q.started,vid1a_q.stopped,vid1b_q.started,vid1b_q.stopped,vid2_q.started,vid2_q.stopped,l2q.started,l2q.stopped,vid3_q.started,vid3_q.stopped,l3q.started,l3q.stopped,vid4_q.started,vid4_q.stopped,vid5_q.started,vid5_q.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,ISI7.started,ISI7.stopped,nameQresp.keys,nameQresp.rt,nameQresp.started,nameQresp.stopped,nameQ1.started,nameQ1.stopped,nameQ2.started,nameQ2.stopped,eggPainting1.started,eggPainting1.stopped,eggPaintingQresp.keys,eggPaintingQresp.rt,eggPaintingQresp.started,eggPaintingQresp.stopped,eggPainting2.started,eggPainting2.stopped,character1.started,character1.stopped,character2.started,character2.stopped,Qcharacter.keys,Qcharacter.rt,Qcharacter.started,Qcharacter.stopped,themeQresp.keys,themeQresp.rt,themeQresp.started,themeQresp.stopped,themeQ1.started,themeQ1.stopped,themeQ2.started,themeQ2.stopped,gift1.started,gift1.stopped,gift2.started,gift2.stopped,giftQresp.keys,giftQresp.rt,giftQresp.started,giftQresp.stopped,northorsouth1.started,northorsouth1.stopped,northorsouth2.started,northorsouth2.stopped,northOrSouthQ.keys,northOrSouthQ.started,northOrSouthQ.stopped,northOrSouthQ.rt,session,participant,date,expName,psychopyVersion,frameRate,
north.png,stims/wedding-6.1a.mp4,stims/wedding-6.1b.mp4,stims/wedding-6.2b.mp4,stims/wedding-6.3b.mp4,stims/wedding-6.4b.mp4,stims/wedding-6.5.mp4,stimsday2details/newpainting18.png,stimsday2details/painting6.png,stimsday2details/newperson34.png,stimsday2details/couple6.png,stimsday2details/new34.png,stimsday2details/gift6.png,stimsday2details/n6.png,stimsday2details/cn6.png,stimsday2details/ct6.png,stimsday2details/t6.png,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,19,2019_Oct_01_1439,viewing,3.1.2,60.22917635535253,
north.png,stims/wedding-6.1a.mp4,stims/wedding-6.1b.mp4,stims/wedding-6.2b.mp4,stims/wedding-6.3b.mp4,stims/wedding-6.4b.mp4,stims/wedding-6.5.mp4,stimsday2details/newpainting18.png,stimsday2details/painting6.png,stimsday2details/newperson34.png,stimsday2details/couple6.png,stimsday2details/new34.png,stimsday2details/gift6.png,stimsday2details/n6.png,stimsday2details/cn6.png,stimsday2details/ct6.png,stimsday2details/t6.png,0,9,9,9,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1339.4757186570205,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,19,2019_Oct_01_1439,viewing,3.1.2,60.22917635535253,
north.png,stims/wedding-6.1a.mp4,stims/wedding-6.1b.mp4,stims/wedding-6.2b.mp4,stims/wedding-6.3b.mp4,stims/wedding-6.4b.mp4,stims/wedding-6.5.mp4,stimsday2details/newpainting18.png,stimsday2details/painting6.png,stimsday2details/newperson34.png,stimsday2details/couple6.png,stimsday2details/new34.png,stimsday2details/gift6.png,stimsday2details/n6.png,stimsday2details/cn6.png,stimsday2details/ct6.png,stimsday2details/t6.png,0,9,9,9,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2.892445384990424,None,1349.5918732929858,1374.708231350989,1374.708231350989,None,1383.7243628370343,None,1400.7249194270116,1423.7298864420154,1423.7433339019772,None,1447.7231965730316,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,19,2019_Oct_01_1439,viewing,3.1.2,60.22917635535253,
north.png,stims/wedding-6.1a.mp4,stims/wedding-6.1b.mp4,stims/wedding-6.2b.mp4,stims/wedding-6.3b.mp4,stims/wedding-6.4b.mp4,stims/wedding-6.5.mp4,stimsday2details/newpainting18.png,stimsday2details/painting6.png,stimsday2details/newperson34.png,stimsday2details/couple6.png,stimsday2details/new34.png,stimsday2details/gift6.png,stimsday2details/n6.png,stimsday2details/cn6.png,stimsday2details/ct6.png,stimsday2details/t6.png,0,9,9,9,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,19,2019_Oct_01_1439,viewing,3.1.2,60.22917635535253,
north.png,stims/wedding-6.1a.mp4,stims/wedding-6.1b.mp4,stims/wedding-6.2b.mp4,stims/wedding-6.3b.mp4,stims/wedding-6.4b.mp4,stims/wedding-6.5.mp4,stimsday2details/newpainting18.png,stimsday2details/painting6.png,stimsday2details/newperson34.png,stimsday2details/couple6.png,stimsday2details/new34.png,stimsday2details/gift6.png,stimsday2details/n6.png,stimsday2details/cn6.png,stimsday2details/ct6.png,stimsday2details/t6.png,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.253903171047568e-05,None,1,1.1725279049715027,1471.756814309978,None,1471.756814309978,None,1471.756814309978,None,1473.7402175660245,None,2,1.1383160349796526,1473.7402175660245,None,1473.7402175660245,None,1475.7402817740222,None,1475.7402817740222,None,2,1.1226488850079477,1475.7402817740222,None,2,1.4887500230106525,1477.7279452609946,None,1477.7279452609946,None,1477.7279452609946,None,1479.7276525290217,None,1479.7276525290217,None,2,1.0030643060454167,1479.7276525290217,None,1481.7282484560274,None,1481.7282484560274,None,1,1481.7282484560274,None,0.8844421629910357,001,19,2019_Oct_01_1439,viewing,3.1.2,60.22917635535253,
north.png,stims/wedding-34.1a.mp4,stims/wedding-34.1b.mp4,stims/wedding-34.2a.mp4,stims/wedding-34.3a.mp4,stims/wedding-34.4a.mp4,stims/wedding-34.5.mp4,stimsday2details/egg34.png,stimsday2details/newegg17.png,stimsday2details/newperson35.png,stimsday2details/couple34.png,stimsday2details/gift34.png,stimsday2details/new35.png,stimsday2details/cn34.png,stimsday2details/n34.png,stimsday2details/t34.png,stimsday2details/ct34.png,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,19,2019_Oct_01_1439,viewing,3.1.2,60.22917635535253,
north.png,stims/wedding-34.1a.mp4,stims/wedding-34.1b.mp4,stims/wedding-34.2a.mp4,stims/wedding-34.3a.mp4,stims/wedding-34.4a.mp4,stims/wedding-34.5.mp4,stimsday2details/egg34.png,stimsday2details/newegg17.png,stimsday2details/newperson35.png,stimsday2details/couple34.png,stimsday2details/gift34.png,stimsday2details/new35.png,stimsday2details/cn34.png,stimsday2details/n34.png,stimsday2details/t34.png,stimsday2details/ct34.png,0,10,10,10,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1483.9738883450045,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,19,2019_Oct_01_1439,viewing,3.1.2,60.22917635535253,
north.png,stims/wedding-34.1a.mp4,stims/wedding-34.1b.mp4,stims/wedding-34.2a.mp4,stims/wedding-34.3a.mp4,stims/wedding-34.4a.mp4,stims/wedding-34.5.mp4,stimsday2details/egg34.png,stimsday2details/newegg17.png,stimsday2details/newperson35.png,stimsday2details/couple34.png,stimsday2details/gift34.png,stimsday2details/new35.png,stimsday2details/cn34.png,stimsday2details/n34.png,stimsday2details/t34.png,stimsday2details/ct34.png,0,10,10,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2.99795410502702,None,1494.2055463389843,1519.2058285879903,1519.2232751289848,1528.205247564998,1528.223357090028,None,1545.2219465310336,None,1568.222292334016,1592.2056023710174,1592.222281747032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,19,2019_Oct_01_1439,viewing,3.1.2,60.22917635535253,
north.png,stims/wedding-34.1a.mp4,stims/wedding-34.1b.mp4,stims/wedding-34.2a.mp4,stims/wedding-34.3a.mp4,stims/wedding-34.4a.mp4,stims/wedding-34.5.mp4,stimsday2details/egg34.png,stimsday2details/newegg17.png,stimsday2details/newperson35.png,stimsday2details/couple34.png,stimsday2details/gift34.png,stimsday2details/new35.png,stimsday2details/cn34.png,stimsday2details/n34.png,stimsday2details/t34.png,stimsday2details/ct34.png,0,10,10,10,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,19,2019_Oct_01_1439,viewing,3.1.2,60.22917635535253,
north.png,stims/wedding-34.1a.mp4,stims/wedding-34.1b.mp4,stims/wedding-34.2a.mp4,stims/wedding-34.3a.mp4,stims/wedding-34.4a.mp4,stims/wedding-34.5.mp4,stimsday2details/egg34.png,stimsday2details/newegg17.png,stimsday2details/newperson35.png,stimsday2details/couple34.png,stimsday2details/gift34.png,stimsday2details/new35.png,stimsday2details/cn34.png,stimsday2details/n34.png,stimsday2details/t34.png,stimsday2details/ct34.png,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.524995943531394e-05,None,None,,1616.1905246759998,None,1616.1905246759998,None,1616.1905246759998,None,1618.1933664690005,None,None,,1618.1933664690005,None,1618.1933664690005,None,1620.1930997439777,None,1620.1930997439777,None,None,,1620.1930997439777,None,3,1.2450138510321267,1622.1929025480058,None,1622.1929025480058,None,1622.1929025480058,None,1624.1885618939996,None,1624.1885618939996,None,4,0.6885453749564476,1624.1885618939996,None,1626.1887195029994,None,1626.1887195029994,None,None,1626.1887195029994,None,,001,19,2019_Oct_01_1439,viewing,3.1.2,60.22917635535253,
south.png,stims/wedding-19.1a.mp4,stims/wedding-19.1b.mp4,stims/wedding-19.2a.mp4,stims/wedding-19.3b.mp4,stims/wedding-19.4a.mp4,stims/wedding-19.5.mp4,stimsday2details/newegg18.png,stimsday2details/egg19.png,stimsday2details/newperson36.png,stimsday2details/couple19.png,stimsday2details/gift19.png,stimsday2details/new36.png,stimsday2details/cn19.png,stimsday2details/n19.png,stimsday2details/ct19.png,stimsday2details/t19.png,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1628.1886088009924,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,19,2019_Oct_01_1439,viewing,3.1.2,60.22917635535253,
south.png,stims/wedding-19.1a.mp4,stims/wedding-19.1b.mp4,stims/wedding-19.2a.mp4,stims/wedding-19.3b.mp4,stims/wedding-19.4a.mp4,stims/wedding-19.5.mp4,stimsday2details/newegg18.png,stimsday2details/egg19.png,stimsday2details/newperson36.png,stimsday2details/couple19.png,stimsday2details/gift19.png,stimsday2details/new36.png,stimsday2details/cn19.png,stimsday2details/n19.png,stimsday2details/ct19.png,stimsday2details/t19.png,0,11,11,11,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,19,2019_Oct_01_1439,viewing,3.1.2,60.22917635535253,
south.png,stims/wedding-19.1a.mp4,stims/wedding-19.1b.mp4,stims/wedding-19.2a.mp4,stims/wedding-19.3b.mp4,stims/wedding-19.4a.mp4,stims/wedding-19.5.mp4,stimsday2details/newegg18.png,stimsday2details/egg19.png,stimsday2details/newperson36.png,stimsday2details/couple19.png,stimsday2details/gift19.png,stimsday2details/new36.png,stimsday2details/cn19.png,stimsday2details/n19.png,stimsday2details/ct19.png,stimsday2details/t19.png,0,11,11,11,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,19,2019_Oct_01_1439,viewing,3.1.2,60.22917635535253,
south.png,stims/wedding-19.1a.mp4,stims/wedding-19.1b.mp4,stims/wedding-19.2a.mp4,stims/wedding-19.3b.mp4,stims/wedding-19.4a.mp4,stims/wedding-19.5.mp4,stimsday2details/newegg18.png,stimsday2details/egg19.png,stimsday2details/newperson36.png,stimsday2details/couple19.png,stimsday2details/gift19.png,stimsday2details/new36.png,stimsday2details/cn19.png,stimsday2details/n19.png,stimsday2details/ct19.png,stimsday2details/t19.png,0,11,11,11,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0631172949797474,None,1642.2038927089889,1667.136863198015,1667.154822366021,None,1676.1423711880343,1693.1407183430274,1693.1542558229994,1697.1419271570048,1697.153888337023,1720.1413461160264,1720.1532244629925,1724.1406573160202,1724.1529463449842,None,1748.1406515800045,None,['4'],[2.2524134760024026],1692.1539327430073,1697.1419271570048,"['3', '3']","[2.5973180559813045, 3.34680690796813]",1719.15767631802,1724.1406573160202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,19,2019_Oct_01_1439,viewing,3.1.2,60.22917635535253,
south.png,stims/wedding-19.1a.mp4,stims/wedding-19.1b.mp4,stims/wedding-19.2a.mp4,stims/wedding-19.3b.mp4,stims/wedding-19.4a.mp4,stims/wedding-19.5.mp4,stimsday2details/newegg18.png,stimsday2details/egg19.png,stimsday2details/newperson36.png,stimsday2details/couple19.png,stimsday2details/gift19.png,stimsday2details/new36.png,stimsday2details/cn19.png,stimsday2details/n19.png,stimsday2details/ct19.png,stimsday2details/t19.png,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.728497540578246e-05,None,3,1.3517134180292487,1769.4030685729813,None,1769.4030685729813,None,1769.4030685729813,None,1771.402661708009,None,3,0.8848941930336878,1771.402661708009,None,1771.402661708009,None,1773.4120643130154,None,1773.4120643130154,None,3,1.1140249589807354,1773.4120643130154,None,3,1.1531195240095258,1775.4112515270244,None,1775.4112515270244,None,1775.4112515270244,None,1777.4114327610005,None,1777.4114327610005,None,4,1.2097747380030341,1777.4114327610005,None,1779.4065364020062,None,1779.4065364020062,None,None,1779.4065364020062,None,,001,19,2019_Oct_01_1439,viewing,3.1.2,60.22917635535253,
