northOrSouth,stimFile1a,stimFile1b,stimFile2,stimFile3,stimFile4,stimFile5,Qeggpainting1,Qeggpainting2,Qcharacter1,Qcharacter2,Qgift1,Qgift2,Qname1,Qname2,Qtheme1,Qtheme2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,South.thisRepN,South.thisTrialN,South.thisN,South.thisIndex,North.thisRepN,North.thisTrialN,North.thisN,North.thisIndex,noQtrials.thisRepN,noQtrials.thisTrialN,noQtrials.thisN,noQtrials.thisIndex,Qtrials.thisRepN,Qtrials.thisTrialN,Qtrials.thisN,Qtrials.thisIndex,text.started,text.stopped,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,southCueImage.started,southCueImage.stopped,northCueImage.started,northCueImage.stopped,trialNoQs.started,trialNoQs.stopped,vid1a.started,vid1a.stopped,vid1b.started,vid1b.stopped,vid2.started,vid2.stopped,vid3.started,vid3.stopped,vid4.started,vid4.stopped,vid5.started,vid5.stopped,ISI2.started,ISI2.stopped,vid1a_q.started,vid1a_q.stopped,vid1b_q.started,vid1b_q.stopped,vid2_q.started,vid2_q.stopped,l2q.started,l2q.stopped,vid3_q.started,vid3_q.stopped,l3q.started,l3q.stopped,vid4_q.started,vid4_q.stopped,vid5_q.started,vid5_q.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,ISI7.started,ISI7.stopped,nameQresp.keys,nameQresp.rt,nameQresp.started,nameQresp.stopped,nameQ1.started,nameQ1.stopped,nameQ2.started,nameQ2.stopped,eggPainting1.started,eggPainting1.stopped,eggPaintingQresp.keys,eggPaintingQresp.started,eggPaintingQresp.stopped,eggPainting2.started,eggPainting2.stopped,character1.started,character1.stopped,character2.started,character2.stopped,Qcharacter.keys,Qcharacter.rt,Qcharacter.started,Qcharacter.stopped,themeQresp.keys,themeQresp.rt,themeQresp.started,themeQresp.stopped,themeQ1.started,themeQ1.stopped,themeQ2.started,themeQ2.stopped,gift1.started,gift1.stopped,gift2.started,gift2.stopped,giftQresp.keys,giftQresp.rt,giftQresp.started,giftQresp.stopped,northorsouth1.started,northorsouth1.stopped,northorsouth2.started,northorsouth2.stopped,northOrSouthQ.keys,northOrSouthQ.rt,northOrSouthQ.started,northOrSouthQ.stopped,eggPaintingQresp.rt,session,participant,date,expName,psychopyVersion,frameRate,
north.png,stims/wedding-6.1a.mp4,stims/wedding-6.1b.mp4,stims/wedding-6.2b.mp4,stims/wedding-6.3b.mp4,stims/wedding-6.4b.mp4,stims/wedding-6.5.mp4,stimsday2details/painting6.png,stimsday2details/newpainting17.png,stimsday2details/newperson34.png,stimsday2details/couple6.png,stimsday2details/gift6.png,stimsday2details/new34.png,stimsday2details/n6.png,stimsday2details/cn6.png,stimsday2details/ct6.png,stimsday2details/t6.png,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,42,2020_Jan_24_1238,viewing,3.1.2,59.96475291058282,
north.png,stims/wedding-6.1a.mp4,stims/wedding-6.1b.mp4,stims/wedding-6.2b.mp4,stims/wedding-6.3b.mp4,stims/wedding-6.4b.mp4,stims/wedding-6.5.mp4,stimsday2details/painting6.png,stimsday2details/newpainting17.png,stimsday2details/newperson34.png,stimsday2details/couple6.png,stimsday2details/gift6.png,stimsday2details/new34.png,stimsday2details/n6.png,stimsday2details/cn6.png,stimsday2details/ct6.png,stimsday2details/t6.png,0,9,9,9,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1328.3448017807677,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,42,2020_Jan_24_1238,viewing,3.1.2,59.96475291058282,
north.png,stims/wedding-6.1a.mp4,stims/wedding-6.1b.mp4,stims/wedding-6.2b.mp4,stims/wedding-6.3b.mp4,stims/wedding-6.4b.mp4,stims/wedding-6.5.mp4,stimsday2details/painting6.png,stimsday2details/newpainting17.png,stimsday2details/newperson34.png,stimsday2details/couple6.png,stimsday2details/gift6.png,stimsday2details/new34.png,stimsday2details/n6.png,stimsday2details/cn6.png,stimsday2details/ct6.png,stimsday2details/t6.png,0,9,9,9,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2.8815872240811586,None,1338.4447793168947,1363.56019266136,1363.57720551081,None,1372.5786120612174,None,1389.5776576325297,1412.5605301279575,1412.5762570742518,None,1436.5762501908466,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,42,2020_Jan_24_1238,viewing,3.1.2,59.96475291058282,
north.png,stims/wedding-6.1a.mp4,stims/wedding-6.1b.mp4,stims/wedding-6.2b.mp4,stims/wedding-6.3b.mp4,stims/wedding-6.4b.mp4,stims/wedding-6.5.mp4,stimsday2details/painting6.png,stimsday2details/newpainting17.png,stimsday2details/newperson34.png,stimsday2details/couple6.png,stimsday2details/gift6.png,stimsday2details/new34.png,stimsday2details/n6.png,stimsday2details/cn6.png,stimsday2details/ct6.png,stimsday2details/t6.png,0,9,9,9,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,42,2020_Jan_24_1238,viewing,3.1.2,59.96475291058282,
north.png,stims/wedding-6.1a.mp4,stims/wedding-6.1b.mp4,stims/wedding-6.2b.mp4,stims/wedding-6.3b.mp4,stims/wedding-6.4b.mp4,stims/wedding-6.5.mp4,stimsday2details/painting6.png,stimsday2details/newpainting17.png,stimsday2details/newperson34.png,stimsday2details/couple6.png,stimsday2details/gift6.png,stimsday2details/new34.png,stimsday2details/n6.png,stimsday2details/cn6.png,stimsday2details/ct6.png,stimsday2details/t6.png,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.043988883495331e-05,None,1,0.9433149853721261,1460.584965501912,None,1460.584965501912,None,1460.584965501912,None,1462.5761445024982,None,1,1462.5761445024982,None,1462.5761445024982,None,1464.5817607361823,None,1464.5817607361823,None,2,1.7805203534662724,1464.5817607361823,None,2,1.1730749104171991,1466.5765240164474,None,1466.5765240164474,None,1466.5765240164474,None,1468.5757105629891,None,1468.5757105629891,None,1,1.03647349961102,1468.5757105629891,None,1470.5762242497876,None,1470.5762242497876,None,1,1.1519269244745374,1470.5762242497876,None,0.969259774312377,001,42,2020_Jan_24_1238,viewing,3.1.2,59.96475291058282,
north.png,stims/wedding-22.1a.mp4,stims/wedding-22.1b.mp4,stims/wedding-22.2a.mp4,stims/wedding-22.3a.mp4,stims/wedding-22.4a.mp4,stims/wedding-22.5.mp4,stimsday2details/newegg18.png,stimsday2details/egg22.png,stimsday2details/newperson35.png,stimsday2details/couple22.png,stimsday2details/new35.png,stimsday2details/gift22.png,stimsday2details/n22.png,stimsday2details/cn22.png,stimsday2details/t22.png,stimsday2details/ct22.png,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,42,2020_Jan_24_1238,viewing,3.1.2,59.96475291058282,
north.png,stims/wedding-22.1a.mp4,stims/wedding-22.1b.mp4,stims/wedding-22.2a.mp4,stims/wedding-22.3a.mp4,stims/wedding-22.4a.mp4,stims/wedding-22.5.mp4,stimsday2details/newegg18.png,stimsday2details/egg22.png,stimsday2details/newperson35.png,stimsday2details/couple22.png,stimsday2details/new35.png,stimsday2details/gift22.png,stimsday2details/n22.png,stimsday2details/cn22.png,stimsday2details/t22.png,stimsday2details/ct22.png,0,10,10,10,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1472.8264569854364,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,42,2020_Jan_24_1238,viewing,3.1.2,59.96475291058282,
north.png,stims/wedding-22.1a.mp4,stims/wedding-22.1b.mp4,stims/wedding-22.2a.mp4,stims/wedding-22.3a.mp4,stims/wedding-22.4a.mp4,stims/wedding-22.5.mp4,stimsday2details/newegg18.png,stimsday2details/egg22.png,stimsday2details/newperson35.png,stimsday2details/couple22.png,stimsday2details/new35.png,stimsday2details/gift22.png,stimsday2details/n22.png,stimsday2details/cn22.png,stimsday2details/t22.png,stimsday2details/ct22.png,0,10,10,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,3.069990365765989,None,1483.1424846164882,1508.0758429104462,1508.0917561557144,None,1517.0926549723372,1534.075858771801,1534.0918225459754,1557.0756382234395,1557.091086591594,1581.0746520170942,1581.0912700090557,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,42,2020_Jan_24_1238,viewing,3.1.2,59.96475291058282,
north.png,stims/wedding-22.1a.mp4,stims/wedding-22.1b.mp4,stims/wedding-22.2a.mp4,stims/wedding-22.3a.mp4,stims/wedding-22.4a.mp4,stims/wedding-22.5.mp4,stimsday2details/newegg18.png,stimsday2details/egg22.png,stimsday2details/newperson35.png,stimsday2details/couple22.png,stimsday2details/new35.png,stimsday2details/gift22.png,stimsday2details/n22.png,stimsday2details/cn22.png,stimsday2details/t22.png,stimsday2details/ct22.png,0,10,10,10,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,42,2020_Jan_24_1238,viewing,3.1.2,59.96475291058282,
north.png,stims/wedding-22.1a.mp4,stims/wedding-22.1b.mp4,stims/wedding-22.2a.mp4,stims/wedding-22.3a.mp4,stims/wedding-22.4a.mp4,stims/wedding-22.5.mp4,stimsday2details/newegg18.png,stimsday2details/egg22.png,stimsday2details/newperson35.png,stimsday2details/couple22.png,stimsday2details/new35.png,stimsday2details/gift22.png,stimsday2details/n22.png,stimsday2details/cn22.png,stimsday2details/t22.png,stimsday2details/ct22.png,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6473775506019592e-05,None,None,,1605.2308446243405,None,1605.2308446243405,None,1605.2308446243405,None,1607.2242057584226,None,None,1607.2242057584226,None,1607.2242057584226,None,1609.2253321195021,None,1609.2253321195021,None,None,,1609.2253321195021,None,None,,1611.2282919045538,None,1611.2282919045538,None,1611.2282919045538,None,1613.2241650698707,None,1613.2241650698707,None,None,,1613.2241650698707,None,1615.2244483130053,None,1615.2244483130053,None,None,,1615.2244483130053,None,,001,42,2020_Jan_24_1238,viewing,3.1.2,59.96475291058282,
south.png,stims/wedding-29.1a.mp4,stims/wedding-29.1b.mp4,stims/wedding-29.2b.mp4,stims/wedding-29.3a.mp4,stims/wedding-29.4b.mp4,stims/wedding-29.5.mp4,stimsday2details/newpainting18.png,stimsday2details/painting29.png,stimsday2details/newperson36.png,stimsday2details/couple29.png,stimsday2details/new36.png,stimsday2details/gift29.png,stimsday2details/n29.png,stimsday2details/cn29.png,stimsday2details/t29.png,stimsday2details/ct29.png,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1617.2282576160505,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,42,2020_Jan_24_1238,viewing,3.1.2,59.96475291058282,
south.png,stims/wedding-29.1a.mp4,stims/wedding-29.1b.mp4,stims/wedding-29.2b.mp4,stims/wedding-29.3a.mp4,stims/wedding-29.4b.mp4,stims/wedding-29.5.mp4,stimsday2details/newpainting18.png,stimsday2details/painting29.png,stimsday2details/newperson36.png,stimsday2details/couple29.png,stimsday2details/new36.png,stimsday2details/gift29.png,stimsday2details/n29.png,stimsday2details/cn29.png,stimsday2details/t29.png,stimsday2details/ct29.png,0,11,11,11,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,42,2020_Jan_24_1238,viewing,3.1.2,59.96475291058282,
south.png,stims/wedding-29.1a.mp4,stims/wedding-29.1b.mp4,stims/wedding-29.2b.mp4,stims/wedding-29.3a.mp4,stims/wedding-29.4b.mp4,stims/wedding-29.5.mp4,stimsday2details/newpainting18.png,stimsday2details/painting29.png,stimsday2details/newperson36.png,stimsday2details/couple29.png,stimsday2details/new36.png,stimsday2details/gift29.png,stimsday2details/n29.png,stimsday2details/cn29.png,stimsday2details/t29.png,stimsday2details/ct29.png,0,11,11,11,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,42,2020_Jan_24_1238,viewing,3.1.2,59.96475291058282,
south.png,stims/wedding-29.1a.mp4,stims/wedding-29.1b.mp4,stims/wedding-29.2b.mp4,stims/wedding-29.3a.mp4,stims/wedding-29.4b.mp4,stims/wedding-29.5.mp4,stimsday2details/newpainting18.png,stimsday2details/painting29.png,stimsday2details/newperson36.png,stimsday2details/couple29.png,stimsday2details/new36.png,stimsday2details/gift29.png,stimsday2details/n29.png,stimsday2details/cn29.png,stimsday2details/t29.png,stimsday2details/ct29.png,0,11,11,11,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.745020448230207,None,1630.5740958433598,None,1655.8410220053047,None,1664.8401434635743,None,1681.8399532027543,1685.8236051844433,1685.8401385759935,None,1708.8399117793888,1712.827883116901,1712.8402870558202,None,1736.8402416668832,None,"['3', '2']","[2.7522883247584105, 4.774215403012931]",1680.8396096182987,1685.8236051844433,['2'],[2.4395924508571625],1707.8403486367315,1712.827883116901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,42,2020_Jan_24_1238,viewing,3.1.2,59.96475291058282,
south.png,stims/wedding-29.1a.mp4,stims/wedding-29.1b.mp4,stims/wedding-29.2b.mp4,stims/wedding-29.3a.mp4,stims/wedding-29.4b.mp4,stims/wedding-29.5.mp4,stimsday2details/newpainting18.png,stimsday2details/painting29.png,stimsday2details/newperson36.png,stimsday2details/couple29.png,stimsday2details/new36.png,stimsday2details/gift29.png,stimsday2details/n29.png,stimsday2details/cn29.png,stimsday2details/t29.png,stimsday2details/ct29.png,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15224751830101e-05,None,1,0.8211043374612927,1757.4197961399332,None,1757.4197961399332,None,1757.4197961399332,None,1759.4051970671862,None,2,1759.4051970671862,None,1759.4051970671862,None,1761.4054199093953,None,1761.4054199093953,None,2,1.0110600413754582,1761.4054199093953,None,None,,1763.4105632938445,None,1763.4105632938445,None,1763.4105632938445,None,1765.4106921702623,None,1765.4106921702623,None,2,1.6230523390695453,1765.4106921702623,None,1767.4059949843213,None,1767.4059949843213,None,1,1.0855315821245313,1767.4059949843213,None,1.2863513147458434,001,42,2020_Jan_24_1238,viewing,3.1.2,59.96475291058282,
